Name,"Sub Category","Plan","AUM","Returns vs sub-category - 5Y","Returns vs sub-category - 10Y","PE Ratio","Category YTM","Returns vs sub-category - 1Y","Average Maturity","Category PE Ratio","Sortino Ratio","Sharpe Ratio","Returns vs sub-category - 3Y"
Mirae Asset Diversified Equity Allocator Passive FOF,"FoFs (Domestic) - Equity Oriented","Growth","988.7933","1.010431213933019","0","0","0","0.4072597459008311","0","0","-0.026","-0.25875447822211695","0.9147982941282911"
Edelweiss Recently Listed IPO Fund,"Thematic Fund","Growth","984.0872","1.1123512411598273","0","51.1426","0","3.7089968532723923","0","28.99236167664669","0.063","0.5841818894830616","1.2587824893557997"
Nippon India Nifty 500 Momentum 50 Index Fund,"Index Fund","Growth","983.4802000000001","0","0","28.1647","0","1.5269350180406527","0","24.005141312056736","-0.0109","-0.10635920270479655","0"
Kotak Nifty 50 Index Fund,"Index Fund","Growth","980.6852","0","0","19.8032","0","-2.77269634461755","0","24.005141312056736","-0.0567","-0.5603701276834803","0.6518600628403075"
LIC MF Flexi Cap Fund,"Flexi Cap Fund","Growth","973.2846000000001","1.0935294785517635","1.07099526803451","31.4814","0","-22.25727224525211","0","26.007497777777786","0.0126","0.1254086121444616","1.0109192328513505"
Axis Nifty 50 Index Fund,"Index Fund","Growth","972.0652","0","0","19.8033","0","-2.759283458190933","0","24.005141312056736","-0.0595","-0.5905316926296166","0.6611200271873796"
Quant Business Cycle Fund,"Thematic Fund","Growth","964.6781","0","0","35.5604","0","0.7136032335588778","0","28.99236167664669","-0.007","-0.06826038382546644","0"
Tata Nifty Midcap 150 Momentum 50 Index Fund,"Index Fund","Growth","963.633793458","0","0","24.6731","0","3.684961415751138","0","24.005141312056736","0.0043","0.04127372045260761","1.4567522347149562"
Bandhan Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","956.248","0","0","19.3474","0","-0.0736813618417955","0","18.56032048192772","-0.0266","-0.26034192900875575","0"
Bajaj Finserv Arbitrage Fund,"Arbitrage Fund","Growth","953.997692999999","0","0","17.3582","6.30893617021276","1.4279176590267277","0.3726027397260274","19.176108127208487","0.3753","2.5669079219948663","0"
SBI Nifty50 Equal Weight Index Fund,"Index Fund","Growth","952.4691","0","0","19.182","0","4.546081799827014","0","24.005141312056736","0.0071","0.07143528539874394","0"
Nippon India Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","951.13","2.6122838118901552","2.1473939044732955","20.097","7.412100000000004","-3.047227445856095","2.34","23.80660700000002","0.1089","0.9826320369293889","2.6886797094574257"
Invesco India Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","949.8782000000001","0","0","20.0227","6.745476190476196","1.4887869401947833","0","22.43889587628866","0.1178","1.2223371057118408","0"
Kotak Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","944.9031","0","0","0","0","1.0085051100226907","0","0","0.1751","1.938277410485919","0.9989324776328734"
Helios Small Cap Fund,"Small Cap Fund","Growth","932.4276","0","0","43.0082","0","0","0","31.598579411764693","-0.0071","-0.06667293303882768","0"
Union Large & Midcap Fund,"Large & Mid Cap Fund","Growth","919.59","1.256911965188726","0","32.6023","0","7.568720264956478","0","28.4546280193237","0.0086","0.08572234247849274","1.134871981685332"
Nippon India Index Fund-BSE Sensex Plan,"Index Fund","Growth","916.1839","0.8462324690946931","1.087552434232467","21.1228","0","-5.50592402691079","0","24.005141312056736","-0.0847","-0.8445238184918173","0.5125403081178995"
Navi Total Stock Market US Specific Equity Passive FoF,"FoFs (Overseas)","Growth","913.425239","0","0","0","3.9150000000000014","1.032293749843314","0","0","0.2578","2.373238926024938","1.1990327476606708"
Nippon India Nifty 50 Value 20 Index Fund,"Index Fund","Growth","912.2425999999999","0.9853991097975126","0","13.6041","0","-4.716049455746902","0","24.005141312056736","-0.0838","-0.8334116629853461","0.6726371034931738"
HSBC Equity Savings Fund,"Equity Savings","Growth","904.5047","2.3745425318577307","2.098894565785339","22.8864","6.893919597989943","15.399087517505494","2.26","21.863507555555596","0.1314","1.1794759344725947","2.401900254899007"
Quant Dynamic Asset Allocation Fund,"Dynamic Asset Allocation Fund","Growth","901.3244","0","0","32.5045","6.994772727272732","-1.078413599440423","0","24.489697999999986","-0.0153","-0.14763292315740414","3.0014335809238264"
Aditya Birla SL Pharma & Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","900.8728","1.265458355488876","0","39.1679","0","1.346959966537326","0","43.46111132075474","0.0873","0.8000751964659323","1.174845415175524"
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund,"Index Funds - Debt Oriented","Growth","898.0664","0","0","0","6.728705179282877","-0.07124194015969244","10.49","0","-0.1674","-1.5985629421452257","1.0170273089980226"
HDFC NIFTY G-Sec Jun 2036 Index Fund,"Index Funds - Debt Oriented","Growth","893.6144","0","0","0","6.728705179282877","0.1936401945679933","10.02","0","-0.1042","-0.988981840075944","1.079647981556273"
TRUSTMF Liquid Fund,"Liquid Fund","Growth","892.9971","5.4105622335740176","0","0","6.138900414937778","3.1987364730201695","0.14794520547945206","0","-0.1997","-2.571670274354782","2.98442060547833"
Mahindra Manulife ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","888.5214","1.0649776236393356","0","23.5335","0","10.746209261339253","0","25.46424319248826","-0.0595","-0.5921191434162554","0.9313144807798164"
Union Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","888.1239999999999","0","0","27.8438","6.745476190476196","1.289743013958928","2.65","22.43889587628866","0.0845","0.8603983263582049","0"
Mahindra Manulife Balanced Advantage Fund,"Balanced Advantage Fund","Growth","886.9989999999999","0","0","25.2082","6.9594690265486765","-3.882747634948117","4.22","23.530426400000017","-0.0129","-0.13334586607765536","1.7303002872193969"
Baroda BNP Paribas ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","886.9853999999999","1.1469609363856519","1.2633036334942598","29.4754","0","-17.25317828393861","0","25.46424319248826","0.006","0.06191058067891142","1.3938377331541485"
Baroda BNP Paribas Manufacturing Fund,"Thematic Fund","Growth","884.8211","0","0","33.0606","0","4.708460105257107","0","28.99236167664669","0.087","0.8683355802913987","0"
Invesco India Short Duration Fund,"Short Duration Fund","Growth","883.319","2.0126952677699337","2.3562092155671586","0","7.4664102564102635","3.0031844083583152","3.01","0","-0.0129","-0.10635920270479655","2.050117695995521"
Axis Children's Fund-Compulsory Lock in,"Solution Oriented - Children's Fund","Growth","881.9413000000001","0.8438380569963596","1.0398042991040453","0","6.634285714285715","-0.8427948201531508","5.35","0","-0.0494","-0.49845954700456885","0.8575940866107953"
Axis Children's Fund-No Lock in,"Solution Oriented - Children's Fund","Growth","881.9413000000001","0.8609901411286669","1.0573148134114738","0","6.634285714285715","-0.8429850761498244","5.35","0","-0.0494","-0.49845954700456885","0.8702769871598088"
360 ONE Quant Fund,"Thematic Fund","Growth","879.564072608789","0","0","25.9634","0","-0.3610180896725483","0","28.99236167664669","-0.03","-0.3000281986747246","1.4135453247515402"
Union Money Market Fund,"Money Market Fund","Growth","876.6352","0","0","0","7.0568421052631605","2.5241285302512497","0.4547945205479452","0","0.7625","5.341771897039409","2.0971413363561813"
Baroda BNP Paribas Innovation Fund,"Thematic Fund","Growth","869.7294999999999","0","0","52.3892","0","3.5036276843864247","0","28.99236167664669","0.0567","0.549257972177009","0"
Motilal Oswal Nifty 50 Index Fund,"Index Fund","Growth","869.7186","0.9265454724680914","0","19.8032","0","-2.764610393476067","0","24.005141312056736","-0.0566","-0.5603701276834803","0.6629626042231453"
Baroda BNP Paribas Overnight Fund,"Overnight Fund","Growth","867.3246","1.9809739928938785","0","0","5.451812297734607","2.912220214061516","0.010958904109589041","0","-0.4979","-70.68442117666382","2.8116362482175155"
Axis Equity Savings Fund,"Equity Savings","Growth","865.8851","1.7966122743872504","1.9801485336639861","22.7165","6.893919597989943","4.828880653323268","3.85","21.863507555555596","-0.0236","-0.22859291327598064","1.7389706755189023"
Sundaram Multi-Factor Fund,"Thematic Fund","Growth","865.54253548299","0","0","14.8393","0","0","0","28.99236167664669","-0.0221","-0.22859291327598064","0"
Canara Rob Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","864.253","1.330002648009928","1.2410818390125415","26.6326","0","2.0039862671004514","0","26.744205599999997","0.0415","0.4016250490196049","1.3290963408720189"
Canara Rob Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","863.5721000000001","2.314765988986791","2.9828312867682096","29.8432","7.412100000000004","-0.6605922006559193","2.91","23.80660700000002","-0.0935","-0.911196751530645","2.497737298286782"
LIC MF Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","860.0953999999999","0","0","16.9258","6.745476190476196","0.9904172477228839","0","22.43889587628866","0.0553","0.5603701276834803","0"
Franklin India Arbitrage Fund,"Arbitrage Fund","Growth","855.9959705729999","0","0","18.4641","6.30893617021276","1.510615331800937","0.71","19.176108127208487","0.3238","2.516109496822426","0"
Sundaram Dividend Yield Fund,"Dividend Yield Fund","Growth","855.64514403","1.0881989963410672","1.5481494532813802","16.519","0","1.5619950860833176","0","20.03212727272727","-0.0439","-0.44766112183212875","1.085287773485874"
Nippon India Equity Savings Fund,"Equity Savings","Growth","853.2191","1.5717221898690616","1.168281856643941","21.61","6.893919597989943","4.860456476440477","3.31","21.863507555555596","-0.0309","-0.30320310024800207","1.321078532187489"
ICICI Pru Long Term Bond Fund,"Long Duration Fund","Growth","850.3804954479","3.857830269353235","2.871853711488042","0","7.575000000000004","0.36375986551583583","29.14","0","-0.1533","-1.4842664855072354","2.963322245633727"
Aditya Birla SL Nifty India Defence Index Fund,"Index Fund","Growth","847.2179","0","0","55.5632","0","10.554402458712651","0","24.005141312056736","0.0304","0.2793913384484208","0"
Motilal Oswal Nifty 200 Momentum 30 Index Fund,"Index Fund","Growth","840.3616999999999","0","0","25.4914","0","-0.3450584974015198","0","24.005141312056736","-0.0233","-0.2270054624893419","1.0048981795826106"
PGIM India Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","829.6129","2.324648213912303","0","25.6397","6.994772727272732","0.1837549164832081","7.8","24.489697999999986","-0.0528","-0.5190964072308727","1.3498060770395661"
ICICI Pru Nifty SDL Dec 2028 Index Fund,"Index Funds - Debt Oriented","Growth","828.4345367641","0","0","0","6.728705179282877","0.9287440758519989","2.55","0","-0.0472","-0.4841724899248201","1.1161066502996784"
Kotak Rural Opportunities Fund,"Thematic Fund","Growth","827.7509","0","0","24.8873","0","0","0","28.99236167664669","-0.0649","-0.6508548225218893","0"
HDFC Income Fund,"Medium to Long Duration Fund","Growth","826.3164","1.8180490783444139","2.1813946660901387","0","7.466883116883113","-0.6923922322500783","12.87","0","-0.1552","-1.479504133147319","2.0935443210791336"
JM Value Fund,"Value Fund","Growth","825.6609050210001","1.3585699500028106","1.5323804443821418","18.0531","0","-11.582782509445357","0","19.60508513513515","-0.0579","-0.5952940449895329","1.23343692927899"
ICICI Pru Conglomerate Fund,"Thematic Fund","Growth","824.005765209","0","0","23.1779","0","0","0","28.99236167664669","-0.0167","-0.1698572341703467","0"
Helios Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","823.5307","0","0","35.1418","0","15.198147973704812","0","28.4546280193237","0.0448","0.4365489663256575","0"
Axis Quant Fund,"Thematic Fund","Growth","822.9861999999999","0","0","14.2133","0","0.40191513319855654","0","28.99236167664669","-0.0216","-0.2158933069828706","0.7924108370372449"
ICICI Pru Nifty G-Sec Dec 2030 Index Fund,"Index Funds - Debt Oriented","Growth","814.8857837232999","0","0","0","6.728705179282877","0.784362447977594","4.47","0","-0.0669","-0.5921191434162554","1.1267927630224084"
Quant Focused Fund,"Focused Fund","Growth","813.0152","1.4153268693870624","1.550611278009748","28.4876","0","-4.929125826649145","0","27.065241666666697","0.0139","0.13493331686429413","1.5201366486760777"
Baroda BNP Paribas Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","790.5944000000001","2.466152352813564","2.9496847240946735","29.106","7.412100000000004","-1.7508526914896658","4.12","23.80660700000002","-0.0219","-0.21113095462295434","2.836406360840704"
UTI Equity Savings Fund,"Equity Savings","Growth","788.0525","1.9196582920071426","0","18.8319","6.893919597989943","4.967888678736197","3.03","21.863507555555596","-0.0184","-0.18255684046345674","1.7143591326251124"
DSP Quant Fund,"Thematic Fund","Growth","784.7394","0.695477116740477","0","23.7181","0","0.41570543117061914","0","28.99236167664669","-0.0198","-0.20160624990312181","0.6634000408478161"
PGIM India Large and Mid Cap Fund,"Large & Mid Cap Fund","Growth","783.7365","0","0","31.6664","0","2.684710823830566","0","28.4546280193237","-0.0167","-0.1635074310237917","0"
Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,"Index Funds - Debt Oriented","Growth","782.3627","0","0","0","6.728705179282877","0.1962827751011444","9.97","0","-0.1076","-1.0223183065953578","1.0799929158396537"
LIC MF Gold ETF FoF,"FoFs - Gold","Growth","779.4869","1.0508821294822144","0.9997894629915541","0","7.579999999999999","0.9092107349201747","0","0","0.1459","1.4779166823606804","0.9624363259942871"
Mahindra Manulife Value Fund,"Value Fund","Growth","777.0700999999999","0","0","19.8179","0","22.980343742646923","0","19.60508513513515","0.0377","0.37940073800666235","0"
Kotak Global Innovation Overseas Equity Omni FOF,"FoFs (Overseas)","Growth","776.1714999999999","0","0","0","3.9150000000000014","1.0106614680917894","0","0","0.2105","1.931927607339364","1.041541843805204"
Union ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","772.0947","1.1215449843909713","1.2263468508891087","28.5282","0","-4.167140437225059","0","25.46424319248826","-0.0238","-0.23970506878245193","1.0333309186709565"
DSP Multi Asset Omni FoF,"FoFs (Domestic) - Hybrid","Growth","769.2905000000001","0","0","0","7.2953333333333354","0","0","0","-0.0879","-0.8810351865845087","0"
DSP Strategic Bond Fund,"Dynamic Bond Fund","Growth","762.694","2.020996105587691","2.4628953910368767","0","7.315404411764704","2.1025871097251203","18.9","0","-0.1938","-1.958914270712223","2.0133694104591107"
HDFC CRISIL-IBX Financial Services 9-12 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","762.6489999999999","0","0","0","6.728705179282877","0","0.8958082191780823","0","0.5475","2.631993404247055","0"
Invesco India Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","762.4397","1.3534602490185679","0","26.698","7.129446808510636","2.786490241784271","1.7","25.0177225680934","-0.0935","-0.9651700782763627","1.3759347054204458"
Kotak Credit Risk Fund,"Credit Risk Fund","Growth","761.1708","1.3009723173868746","2.400285426030376","0","8.029523809523807","2.393093406015334","2.63","0","0.1954","1.6525362688909433","1.739097491179945"
Motilal Oswal Nifty 500 Momentum 50 Index Fund,"Index Fund","Growth","756.2908","0","0","28.1638","0","1.4419233570144407","0","24.005141312056736","-0.0117","-0.11270900585135157","0"
Bank of India Mfg & Infra Fund,"Sectoral Fund - Infrastructure","Growth","755.2632000000001","1.262238658148319","1.3803678765287581","25.7856","0","3.6786878528982156","0","26.744205599999997","0.0992","0.9461206688366977","1.370589852610149"
JioBlackRock Overnight Fund,"Overnight Fund","Growth","754.75185101","0","0","0","5.451812297734607","0","0.012328767123287671","0","-0.4856","-15.277626370611372","0"
Quant BFSI Fund,"Sectoral Fund - Banks & Financial Services","Growth","753.0211999999999","0","0","21.2498","0","18.557593532868427","0","18.56032048192772","0.1022","0.9731073322095565","0"
Kotak ESG Exclusionary Strategy Fund,"Thematic Fund","Growth","752.3838000000001","0.7939785799965309","0","22.2266","0","-0.3990637920315109","0","28.99236167664669","-0.0349","-0.3540015254204422","0.8035761707359017"
LIC MF Manufacturing Fund,"Thematic Fund","Growth","750.9299000000001","0","0","19.5741","0","4.276391608294289","0","28.99236167664669","0.0702","0.6683167811749156","0"
Nippon India US Equity Opp Fund,"Thematic Fund - Global","Growth","749.1016000000001","1.2173612583186728","1.3736010897959703","0","0","0.34899070738378196","0","26.287499999999998","0.1006","0.9937441924358603","0.8209709269176304"
Baroda BNP Paribas Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","748.4516","2.1112665055009256","1.9572566852927675","0","7.308888888888876","0.3192818918838281","15.23","0","-0.1761","-1.7303213574362424","1.9609937554698407"
HSBC Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","746.8573","0","0","21.2005","0","7.82847819906974","0","18.56032048192772","0.0343","0.3238399604743059","0"
Kotak Services Fund,"Sectoral Fund - Service Industry","Growth","743.7269","0","0","19.2242","0","0","0","28.175620000000006","-0.0438","-0.4016250490196049","0"
ICICI Pru Nifty Alpha Low - Volatility 30 ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","742.6860106688999","0","0","0","0","-1.2183861213345537","0","0","-0.0571","-0.5730697339765903","0.8940445526780945"
UTI Innovation Fund,"Thematic Fund","Growth","739.7284","0","0","56.6999","0","-1.2091535519091818","0","28.99236167664669","-0.0492","-0.49210974385801387","0"
Nippon India Nifty Next 50 Junior BeES FoF,"FoFs (Domestic) - Equity Oriented","Growth","736.2222","1.1161506395665497","0","0","0","2.74252833199947","0","0","0.0061","0.06191058067891142","1.337276919079371"
360 ONE Balanced Hybrid Fund,"Balanced Hybrid Fund","Growth","734.468141836611","0","0","29.4479","7.197857142857141","1.346170992761067","3.33","29.51664285714286","-0.0263","-0.25557957664883946","0"
Motilal Oswal Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","734.3827","1.455797721313928","0","34.8124","6.994772727272732","1.026739319177841","1.4","24.489697999999986","-0.0501","-0.4809975883515426","0.9730213566722189"
HSBC Medium Duration Fund,"Medium Duration Fund","Growth","732.3031","2.0946827581119947","2.971359691337583","0","7.810347222222234","4.905643623020735","2.95","0","-0.0162","-0.14128312001084914","2.4875524391198085"
Franklin India NSE Nifty 50 Index Fund,"Index Fund","Growth","729.605899172","0.9173359673971127","1.0852098279574036","19.8187","0","-2.8014168141678915","0","24.005141312056736","-0.0601","-0.5952940449895329","0.6551248137669583"
Nippon India CRISIL-IBX Financial Services 9-12 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","725.4288","0","0","0","6.728705179282877","0","0.82","0","0.1627","1.0699418301945205","0"
UTI Nifty 500 Value 50 Index Fund,"Index Fund","Growth","722.2859","0","0","8.3334","0","17.189926829908305","0","24.005141312056736","0.0939","0.9350085133302264","2.1036746312312284"
Mirae Asset S&P 500 Top 50 ETF FoF,"FoFs (Overseas)","Growth","721.5264","0","0","0","3.9150000000000014","1.2478539751742617","0","0","0.2125","2.093847587576517","1.672777863349431"
Bank of India Mid Cap Fund,"Mid Cap Fund","Growth","719.7755999999999","0","0","28.6891","0","0","0","33.032014285714304","0.0018","0.0174619586530263","0"
ICICI Pru Nifty Bank Index Fund,"Index Fund","Growth","716.9275601457","0","0","14.0522","0","-1.5741292438989356","0","24.005141312056736","-0.0347","-0.3524140746338035","0.47875946187378593"
DSP Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","712.8725","0","0","0","0","1.0053837613617844","0","0","0.1754","1.938277410485919","0"
Baroda BNP Paribas Energy Opportunities Fund,"Sectoral Fund - Energy & Power","Growth","712.4069999999999","0","0","18.9148","0","1.0949433337557257","0","17.794490909090914","0.0563","0.549257972177009","0"
Union Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","707.0666","1.3470354788951995","0","27.6507","7.129446808510636","-0.9903003569397877","4.39","25.0177225680934","-0.0259","-0.25557957664883946","1.3081763648462752"
ICICI Pru Diversified Equity All Cap Active FOF,"FoFs (Domestic) - Equity Oriented","Growth","704.350897878","0","0","0","0","0","0","0","0.2085","1.6620609736107759","0"
Parag Parikh Large Cap Fund,"Large Cap Fund","Growth","702.3245","0","0","19.6712","5.6000000000000005","0","0","23.647500778210134","-0.1332","-1.35092061942958","0"
SBI Nifty 500 Index Fund,"Index Fund","Growth","701.909","0","0","21.8071","0","0.5030257317872948","0","24.005141312056736","-0.0267","-0.26986663372858827","0"
Mahindra Manulife Large Cap Fund,"Large Cap Fund","Growth","700.9276","1.337883881057273","0","20.9709","5.6000000000000005","1.0574430880286467","0","23.647500778210134","-0.066","-0.6619669780283606","1.2742848402304296"
Axis Retirement Fund-Aggressive Plan,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","700.7171000000001","0.891320166127601","0","0","6.5268749999999995","4.086874341827921","11.9","0","-0.0619","-0.6191058067891142","1.1219819472853643"
PGIM India ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","700.0421000000001","0.9650348372946497","1.2916387263294635","30.1379","0","11.824323223906246","0","25.46424319248826","-0.0561","-0.5508454229636478","0.794532067026873"
SBI Floating Rate Debt Fund,"Floating Rate Fund","Growth","696.9104","1.9712988856277995","0","0","7.305103448275873","2.229640307213535","7.13","0","0.1231","0.9096093007440063","1.7544185735260116"
JioBlackRock Low Duration Fund,"Low Duration Fund","Growth","686.5539528630001","0","0","0","7.253582554517132","0","1.1","0","0.2947","2.0541613179105482","0"
LIC MF Balanced Advantage Fund,"Balanced Advantage Fund","Growth","681.0327000000001","0","0","19.048","6.9594690265486765","3.401831453016636","5.54","23.530426400000017","-0.0972","-0.9540579227698914","1.0727724484343146"
Motilal Oswal Manufacturing Fund,"Thematic Fund","Growth","679.3231","0","0","35.8199","0","0.7660733738082689","0","28.99236167664669","-0.0108","-0.1079466534914353","0"
JM Small Cap Fund,"Small Cap Fund","Growth","677.430037172","0","0","28.9763","0","1.506064063067219","0","31.598579411764693","0.0176","0.17303213574362422","0"
ICICI Pru Nifty Smallcap 250 Index Fund,"Index Fund","Growth","676.9261818377","0","0","29.2846","0","1.7154919728823153","0","24.005141312056736","-0.0089","-0.08889724405177024","1.2926835854660115"
Mahindra Manulife Manufacturing Fund,"Thematic Fund","Growth","674.967","0","0","33.1589","0","2.102965487385257","0","28.99236167664669","0.0233","0.22859291327598064","0"
UTI India Consumer Fund,"Sectoral Fund - Consumption","Growth","673.8107000000001","1.249775280684682","1.1322842559697945","40.5981","0","0.24443427245635707","0","40.72001621621625","-0.039","-0.3889254427264949","1.5547336243540366"
Bandhan Multi-Factor Fund,"Thematic Fund","Growth","672.5989999999999","0","0","13.9258","0","0","0","28.99236167664669","-0.0277","-0.29050349395489206","0"
iSIF Hybrid Long-Short Fund,"Balanced Hybrid Fund","Growth","672.018927596","0","0","28.1455","7.197857142857141","0","4.91","29.51664285714286","-0.0617","-0.5810069879097841","0"
Quant Manufacturing Fund,"Thematic Fund","Growth","669.3308999999999","0","0","34.9518","0","2.124047185274739","0","28.99236167664669","0.0264","0.25875447822211695","0"
HDFC Nifty G-Sec Jun 2027 Index Fund,"Index Funds - Debt Oriented","Growth","662.5696","0","0","0","6.728705179282877","1.3304103696739817","1.12","0","0.1494","1.1667763281794845","1.1197927029209096"
LIC MF Dividend Yield Fund,"Dividend Yield Fund","Growth","661.2813000000001","1.383760477792029","0","24.3896","0","-14.152129690564415","0","20.03212727272727","0","0","1.5934761305038065"
LIC MF Small Cap Fund,"Small Cap Fund","Growth","660.0498","1.2519021330099822","0","33.4182","0","1.8767853846911773","0","31.598579411764693","0.0271","0.26034192900875575","1.2205472271664335"
Axis Global Innovation FoF,"FoFs (Overseas)","Growth","656.0581","0","0","0","3.9150000000000014","0.8783165943721771","0","0","0.1612","1.5493519677594245","1.0478744366094312"
Baroda BNP Paribas Focused Fund,"Focused Fund","Growth","655.3717999999999","1.286262895967858","0","24.8622","0","0.6079498471179378","0","27.065241666666697","-0.0369","-0.38257563957993984","1.1601246425549152"
Motilal Oswal Digital India Fund,"Sectoral Fund - Technology","Growth","654.7366000000001","0","0","31.4043","0","0.9101311749765632","0","30.814870270270248","-0.0671","-0.6540297240951668","0"
Bandhan Transportation and Logistics Fund,"Thematic Fund","Growth","652.8033","0","0","22.9154","0","3.2810350621081166","0","28.99236167664669","0.0469","0.4508360234054063","1.466532522910379"
JM Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","651.983846654","1.7137279919593789","1.661680873108017","28.7149","7.129446808510636","0.3370669982439564","3.56","25.0177225680934","-0.04","-0.39686269665968865","1.8213109615643266"
Baroda BNP Paribas Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","650.5758999999999","2.6978384259227823","0","0","6.87384868421054","3.0471087421869933","0.51","0","0.7026","4.819500588235258","2.802695109468645"
Axis Nifty Midcap 50 Index Fund,"Index Fund","Growth","649.6127","0","0","31.8532","0","9.498850915963876","0","24.005141312056736","0.0421","0.4111497537394374","1.5705095368144357"
Samco Active Momentum Fund,"Thematic Fund","Growth","646.6076","0","0","22.865","0","0.19755973334760024","0","28.99236167664669","-0.0284","-0.2952658463148083","0"
Baroda BNP Paribas Dividend Yield Fund,"Dividend Yield Fund","Growth","644.9634","0","0","22.622","0","-10.501340947912682","0","20.03212727272727","-0.0114","-0.11588390742462908","0"
ITI Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","644.8711","0","0","28.5641","0","0.6221047590002181","0","28.4546280193237","-0.021","-0.2095435038363156","0"
Tata Nifty Capital Markets Index Fund,"Index Fund","Growth","644.1352375182","0","0","44.2684","0","32.351722612007066","0","24.005141312056736","0.1469","1.2191622041385632","0"
HDFC NIFTY Smallcap 250 Index Fund,"Index Fund","Growth","643.8434","0","0","29.287","0","1.7151063913507647","0","24.005141312056736","-0.0089","-0.08889724405177024","1.2884800194725359"
Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund,"Index Funds - Debt Oriented","Growth","641.6462629121","0","0","0","6.728705179282877","1.1979455683334939","1.61","0","0.0466","0.4159121060993537","1.1195734406060316"
Motilal Oswal Nifty Bank Index Fund,"Index Fund","Growth","640.0383999999999","0.9070565542259673","0","14.0522","0","-1.5978343303145672","0","24.005141312056736","-0.0344","-0.34923917306052593","0.4798613922822028"
HDFC Nifty G-Sec Jul 2031 Index Fund,"Index Funds - Debt Oriented","Growth","638.4673","0","0","0","6.728705179282877","0.518049400544446","5.09","0","-0.1126","-0.9731073322095565","1.1006517219700485"
Bajaj Finserv Low Duration Fund,"Low Duration Fund","Growth","634.8753","0","0","0","7.253582554517132","0","0.8876712328767123","0","0.121","0.7778508854529897","0"
Baroda BNP Paribas ESG Best-in-class Strategy Fund,"Thematic Fund","Growth","634.6192","0","0","26.1541","0","0","0","28.99236167664669","0.0665","0.6556171748818056","0"
Franklin India Equity Savings Fund,"Equity Savings","Growth","633.175217257","1.6291362290745428","0","19.5383","6.893919597989943","5.477145895548343","5.08","21.863507555555596","-0.0267","-0.2508172242889232","1.4486925770951733"
Bandhan Overnight Fund,"Overnight Fund","Growth","632.3068","1.9787040310559605","0","0","5.451812297734607","2.904966318209771","0.01643835616438356","0","-0.5029","-72.85764130357227","2.8083026044869013"
Sundaram Overnight Fund,"Overnight Fund","Growth","623.73891117861","1.9711729905677067","0","0","5.451812297734607","2.8820506071720082","0.01","0","-0.5279","-75.46582294601974","2.799026126673809"
Edelweiss Technology Fund,"Sectoral Fund - Technology","Growth","622.9055999999999","0","0","31.0559","0","-0.7021641486428276","0","30.814870270270248","0.0249","0.24605487192900694","0"
Baroda BNP Paribas Business Conglomerates Fund,"Thematic Fund","Growth","621.8154","0","0","26.2219","0","0","0","28.99236167664669","-0.0376","-0.38575054115321733","0"
Nippon India Income Plus Arbitrage Active FoF,"FoFs (Domestic) - Hybrid","Growth","621.7951","0","0","0","7.2953333333333354","0","0","0","0.0929","0.7397520665736596","0"
SBI FMP-67-1467D,"Fixed Maturity Plans","Growth","621.6843","0","0","0","5.743076923076924","1.2134755793671748","0","0","-0.1862","-1.6334868594512784","1.065502005418816"
Sundaram Corp Bond Fund,"Corporate Bond Fund","Growth","616.1745642014499","2.9950024837136198","3.262102065749168","0","7.506023166023162","136.77456049409665","2.9","0","-0.0942","-0.8445238184918173","2.412376936593048"
