Name,"Sub Category","Plan","AUM","Average YTM","% Away from ATH","% A Rated Bonds","% Equity Holding","% Smallcap Holding","% Debt Holding","% Concentration - Top 3 Holdings","% Concentration - Top 5 Holdings","% Cash Holding"
Mahindra Manulife Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","1020.6451","7.35","3.28","22.878738693413773","54.961231502817185","10.945860586109823","26.83101804124768","18.01177372787552","23.531502461826683","2.9275252047847475"
Sundaram Focused Fund,"Focused Fund","Growth","1019.952124","0","9.29","0","93.1171091900312","23.730928615386805","0","21.66109293576158","33.783142018863174","6.882890809968814"
Quantum Value Fund,"Value Fund","Growth","1018.4114","0","9.63","0","93.50995166363882","22.599716101163438","0","20.65131355642373","30.14662739254863","6.49004833636112"
Axis Momentum Fund,"Thematic Fund","Growth","1018.1587","0","10.21","0","87.75149433973307","0.3498309251789531","0","22.25048786598788","31.68986917265454","9.99930443063545"
Motilal Oswal Liquid Fund,"Liquid Fund","Growth","1016.6546000000001","5.88","0","56.16318730856603","0","0","0","38.149928750258496","48.40166073218153","18.008814750158972"
Invesco India Business Cycle Fund,"Thematic Fund","Growth","1015.655","0","3.27","0","94.63193702586018","32.255214615199066","0","17.082739709842418","26.98468476008094","5.3680629741398445"
Mahindra Manulife Liquid Fund,"Liquid Fund","Growth","1012.3222000000001","6.26","0","78.27970890766714","0","0","0","19.72206272877342","29.134995674789508","5.9114200667102335"
Edelweiss Focused Fund,"Focused Fund","Growth","1011.9883","0","5.15","0","97.0633850213486","0","0","18.12808507766345","28.8081097380276","2.936614978651437"
HDFC Consumption Fund,"Thematic Fund","Growth","997.3871","0","16.14","0","97.36415279483762","18.084703521832186","0","22.994161444438163","33.05675399250701","2.6358472051623716"
LIC MF ELSS Tax Saver,"Equity Linked Savings Scheme (ELSS)","Growth","993.7661","0","11.18","0","94.72633449661849","19.311928631898386","0","20.20706884648208","28.025478027475483","5.273665503381526"
Sundaram Infra Advantage Fund,"Sectoral Fund - Infrastructure","Growth","990.19569011189","0","2.77","0","95.83948396251438","20.93249345439134","0","23.78994395070218","33.523178722742145","4.16051603748565"
Mirae Asset Diversified Equity Allocator Passive FOF,"FoFs (Domestic) - Equity Oriented","Growth","988.7933","0","6.89","0","0","0","0","100.106311399966","100.27660988398688","-0.10631139996599903"
Edelweiss Recently Listed IPO Fund,"Thematic Fund","Growth","984.0872","0","2.96","0","96.79444057396542","60.205609828072156","0.35303782022568697","16.92177278598888","24.81277065690927","2.852521605808915"
Nippon India Nifty 500 Momentum 50 Index Fund,"Index Fund","Growth","983.4802000000001","0","18.62","0","100.04267020663363","6.7797273041434645","0","14.79119100659754","24.009178174371637","-0.04267020663365037"
Kotak Nifty 50 Index Fund,"Index Fund","Growth","980.6852","0","10.02","0","100.08837097077466","0","0","27.742905596218353","37.29538456633652","-0.08837097077463199"
LIC MF Flexi Cap Fund,"Flexi Cap Fund","Growth","973.2846000000001","0","9.27","0","91.98543776404148","16.379936557097494","0","18.49074772168387","25.803439199592802","8.014562235958525"
Axis Nifty 50 Index Fund,"Index Fund","Growth","972.0652","0","9.97","0","100.20226246140697","0","0","27.77435032135709","37.337692368783536","-0.20226246140687903"
Quant Business Cycle Fund,"Thematic Fund","Growth","964.6781","0","15.34","0","68.25360708406255","17.775328371194494","5.258023375880515","36.84752457840595","55.16173737125364","-2.5052916615398004"
Tata Nifty Midcap 150 Momentum 50 Index Fund,"Index Fund","Growth","963.633793458","0","9.04","0","100.09365088004442","0.767004192065092","0","16.36963813288984","25.41830400610181","-0.09365088004444641"
Bandhan Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","956.248","0","8.9","0","95.62570602394837","20.5883985111741","0","31.31374900283105","40.39268240265641","4.3742939760516935"
Bajaj Finserv Arbitrage Fund,"Arbitrage Fund","Growth","953.997692999999","6.43","0.06","2.6085649892028","-0.33416967357468347","-0.033102700352417955","2.6085649892028","94.7544289677009","100.40213964876439","70.87178889424999"
SBI Nifty50 Equal Weight Index Fund,"Index Fund","Growth","952.4691","0","4.33","0","100.0272076182865","0","0","7.07578309143351","11.64172571077746","-0.02720761828651"
Nippon India Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","951.13","9.01","0.55","63.07036105734327","11.616688005595853","0.01556043928786358","75.6040951413211","15.56489714344332","22.714729747630688","5.066895396260087"
Invesco India Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","949.8782000000001","0","3.76","5.991775519390699","35.3983011849577","0.00629274870007425","12.066057017602379","34.12662656908273","42.515910954861724","7.42970171708767"
Kotak Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","944.9031","0","28.41","0","0","0","0","100.00000000000001","100.00000000000001","0.8153746135450282"
Helios Small Cap Fund,"Small Cap Fund","Growth","932.4276","0","1.46","0","98.34697085328662","76.42285577990182","0","6.695114988016229","10.554642526669088","1.6530291467133749"
Union Large & Midcap Fund,"Large & Mid Cap Fund","Growth","919.59","0","3.34","0","97.54864667949849","10.985395665459603","0.0317641557650692","9.43372589958568","14.75199817309888","2.402951315260062"
Nippon India Index Fund-BSE Sensex Plan,"Index Fund","Growth","916.1839","0","12.08","0","99.97729770363958","0","0","33.47025654414389","44.530765310672834","0.022702296360434644"
Navi Total Stock Market US Specific Equity Passive FoF,"FoFs (Overseas)","Growth","913.425239","0","0","0","0","0","0","100","100","1.43833735309449"
Nippon India Nifty 50 Value 20 Index Fund,"Index Fund","Growth","912.2425999999999","0","15.85","0","99.94050510931083","0","0","35.17935542656871","51.18624800582954","0.05949489068916219"
HSBC Equity Savings Fund,"Equity Savings","Growth","904.5047","6.68","0.23","10.770712413102991","70.62332567205011","10.384158313384102","26.875460127515087","13.00717398151718","19.62981508001009","2.50121420043478"
Quant Dynamic Asset Allocation Fund,"Dynamic Asset Allocation Fund","Growth","901.3244","0","4.52","2.71504909885941","51.21491218921847","7.50223781803755","9.574444007063383","33.869647820474015","51.28509779608768","1.4829178040671014"
Aditya Birla SL Pharma & Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","900.8728","0","0","0","98.60619612446953","28.36101833688395","0","25.128331102903747","34.32685502326188","1.393803875530484"
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL April 2037 Index Fund,"Index Funds - Debt Oriented","Growth","898.0664","7.56","1.25","0","0","0","0","63.6822399769104","75.12085966026567","2.448460381103219"
HDFC NIFTY G-Sec Jun 2036 Index Fund,"Index Funds - Debt Oriented","Growth","893.6144","7.21","1.3","0","0","0","0","99.75676309602886","99.99999999999997","3.302184924504349"
TRUSTMF Liquid Fund,"Liquid Fund","Growth","892.9971","6.2","0","78.82072629351201","0","0","0","19.57831665970696","30.66908056028401","0.566687170652626"
Mahindra Manulife ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","888.5214","0","9.62","0","96.67001830231663","8.673589628792278","0","19.10926399746815","25.98461894108572","3.307731248791537"
Union Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","888.1239999999999","6.19","5.9","5.973265589278844","68.48945702019559","12.28809487488417","6.735251295366366","26.5573090002667","33.765637534025096","9.516649076873101"
Mahindra Manulife Balanced Advantage Fund,"Balanced Advantage Fund","Growth","886.9989999999999","7.23","3.09","17.58605139351905","70.9373854987435","6.809827294055579","23.543160702548704","9.47728238701509","14.954233319316032","5.5194537987077785"
Baroda BNP Paribas ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","886.9853999999999","0","5.04","0","95.1309119631507","7.6617946586268415","0","15.441584495077379","23.33605491138863","4.841263452588963"
Baroda BNP Paribas Manufacturing Fund,"Thematic Fund","Growth","884.8211","0","2","0","93.1047191347493","17.46067086329655","2.74750455205012","19.36417429466815","27.965461040655548","2.82121436751451"
Invesco India Short Duration Fund,"Short Duration Fund","Growth","883.319","7.64","0.42","78.1614003547982","0","0","0","15.43724294394211","21.209461134652372","4.75506583691735"
Axis Children's Fund-Compulsory Lock in,"Solution Oriented - Children's Fund","Growth","881.9413000000001","7.5","5.59","11.936211627689962","0","8.815574573954072","0","18.55400750594172","27.020898216241832","1.606985408212498"
Axis Children's Fund-No Lock in,"Solution Oriented - Children's Fund","Growth","881.9413000000001","7.5","5.59","11.936211627689962","0","8.815574573954072","0","18.55400750594172","27.020898216241832","1.606985408212498"
360 ONE Quant Fund,"Thematic Fund","Growth","879.564072608789","0","9.4","0","99.15736730414574","0.0330191167470723","0","10.79129965966865","17.55902185680711","0.842632695854248"
Union Money Market Fund,"Money Market Fund","Growth","876.6352","6.68","0.03","84.02496272109538","0","0","0","18.19328039759298","29.220432855080418","5.024518750787111"
Baroda BNP Paribas Innovation Fund,"Thematic Fund","Growth","869.7294999999999","0","2.46","0","94.48015733627527","23.603028297878815","1.12906369164206","13.51829505610653","21.19619950800796","4.335428429184014"
Motilal Oswal Nifty 50 Index Fund,"Index Fund","Growth","869.7186","0","10","0","100.12372967532258","0","0","27.7539309841137","37.31036682439583","-0.1237296753225696"
Baroda BNP Paribas Overnight Fund,"Overnight Fund","Growth","867.3246","5.29","0","0","0","0","0","100.26420327522133","100.26420327522133","98.84911600570311"
Axis Equity Savings Fund,"Equity Savings","Growth","865.8851","7.37","1.77","10.210629216278226","32.0250169450889","4.421524172202523","20.923658577795134","45.131819221742035","51.66122214136728","39.97987204075925"
Sundaram Multi-Factor Fund,"Thematic Fund","Growth","865.54253548299","0","6.97","0","98.05299669443086","2.776969625080394","0","14.11690680899056","22.28291164892147","1.9470033055692"
Canara Rob Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","864.253","0","3.11","0","95.75522384859612","11.31977389862252","0","18.37894402351509","27.00800189971922","4.244776151403887"
Canara Rob Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","863.5721000000001","7.03","1.16","44.56354020700763","24.2933392591076","6.339922283269688","68.16996519456802","13.66119864224423","20.702174143884463","7.16194976655683"
LIC MF Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","860.0953999999999","0","3.67","4.525082650445506","66.10995731056109","11.296645453087763","10.395539746857626","22.22253884985632","28.23682877481699","4.97392358773324"
Franklin India Arbitrage Fund,"Arbitrage Fund","Growth","855.9959705729999","7.18","0.05","17.326115100350073","68.67380741418947","3.328139445461144","17.326115100350076","20.79843909244175","29.03384566266467","1.81204825156391"
Sundaram Dividend Yield Fund,"Dividend Yield Fund","Growth","855.64514403","0","9.54","0","88.96788773619546","8.446101328492812","0","16.01798547550437","23.63949370102097","6.458962797684643"
Nippon India Equity Savings Fund,"Equity Savings","Growth","853.2191","7.12","1.57","11.816706484268726","70.06157978899907","0.3688032648900281","24.342515683520645","20.72617622340012","31.116648859472242","5.5959045274803065"
ICICI Pru Long Term Bond Fund,"Long Duration Fund","Growth","850.3804954479","7.87","1.89","0.0836213911074548","0","0","0","60.01581677049034","71.03613067722452","1.4924960668594849"
Aditya Birla SL Nifty India Defence Index Fund,"Index Fund","Growth","847.2179","0","4.56","0","99.93762855394104","22.595093505089903","0","52.1983242506644","69.34147722347673","0.06237144605893902"
Motilal Oswal Nifty 200 Momentum 30 Index Fund,"Index Fund","Growth","840.3616999999999","0","21.01","0","99.9503511313459","0","0","17.01629062655712","26.940171848332497","0.049648868654076"
PGIM India Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","829.6129","7.08","5.73","15.559437419548315","67.17511263385607","0.5302955149323261","30.78746726334657","15.89426827861524","23.83891330522946","2.024582790359211"
ICICI Pru Nifty SDL Dec 2028 Index Fund,"Index Funds - Debt Oriented","Growth","828.4345367641","7.13","0.64","0","0","0","0","36.84242827347399","47.44221571630544","2.849740772072944"
Kotak Rural Opportunities Fund,"Thematic Fund","Growth","827.7509","0","9.23","0","97.94023781792326","20.001162185386946","0","26.02471347358245","35.01739472587708","2.059762182076754"
HDFC Income Fund,"Medium to Long Duration Fund","Growth","826.3164","7.14","0.84","21.940276146038016","0","0","0","40.06893727390629","51.97810427095488","9.747319549751207"
JM Value Fund,"Value Fund","Growth","825.6609050210001","0","17.05","0","94.99004200690015","40.93123366794318","0","11.6203734852336","18.31012175526889","4.758930061730441"
ICICI Pru Conglomerate Fund,"Thematic Fund","Growth","824.005765209","0","4.33","0","97.03894484247793","13.085782230255479","0","21.03119994021459","29.514016802821242","2.9610551575220194"
Helios Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","823.5307","0","2.8","0","98.91682240868494","2.3240056503054483","0","11.392580750177249","18.351774864009318","1.083177591315053"
Axis Quant Fund,"Thematic Fund","Growth","822.9861999999999","0","12.17","0","93.08974172349427","0","9.01418517102717","17.79882627436523","26.383209949328418","-2.1039268945214844"
ICICI Pru Nifty G-Sec Dec 2030 Index Fund,"Index Funds - Debt Oriented","Growth","814.8857837232999","6.96","0.24","0","0","0","0","92.05371046879286","96.7706639966448","3.57977575581382"
Quant Focused Fund,"Focused Fund","Growth","813.0152","0","8.29","0","93.56825063049251","9.67781414172822","6.355576131909955","40.08921358419862","59.09310182638646","-5.592380068663001"
Baroda BNP Paribas Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","790.5944000000001","7.56","0.99","61.725882441428475","23.814950857996806","3.768453682228609","72.3558199149956","10.24629570033675","15.18325756426809","3.528779298091166"
UTI Equity Savings Fund,"Equity Savings","Growth","788.0525","6.26","2.46","0","67.02033412159471","0","21.133075692960492","19.17816466761579","29.13604754772624","5.29106906698218"
DSP Quant Fund,"Thematic Fund","Growth","784.7394","0","9.61","0","95.05495709785949","0","0","16.05251373895589","22.422411822319624","4.908648654572463"
PGIM India Large and Mid Cap Fund,"Large & Mid Cap Fund","Growth","783.7365","0","5.88","0","97.71663052569329","4.8864637540806175","0.186350897272234","12.584969565663979","18.404808248690742","2.086287929680449"
Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund,"Index Funds - Debt Oriented","Growth","782.3627","7.21","1.31","0","0","0","0","98.71399676525584","99.75198044782464","3.407503951851564"
LIC MF Gold ETF FoF,"FoFs - Gold","Growth","779.4869","0","11.84","0","0","0","0","100.00000000000003","100.00000000000003","0.025426982801122044"
Mahindra Manulife Value Fund,"Value Fund","Growth","777.0700999999999","0","2.66","0","98.86634423329377","28.959485122384713","0","8.62551525274233","13.96315467549197","1.1336557667062466"
Kotak Global Innovation Overseas Equity Omni FOF,"FoFs (Overseas)","Growth","776.1714999999999","0","0.96","0","0","0","0","100.40811856657969","100.00000000000001","0.9183408563700199"
Union ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","772.0947","0","6.88","0","98.29693139645799","19.309415849014965","0.0465100293865849","14.186391410378878","20.65152333724861","1.63656794275711"
DSP Multi Asset Omni FoF,"FoFs (Domestic) - Hybrid","Growth","769.2905000000001","0","1.74","0","0","0","0","46.2543733479095","65.1030137509822","1.4862915894580773"
DSP Strategic Bond Fund,"Dynamic Bond Fund","Growth","762.694","7.57","1.89","34.900995681098834","0","0","0","49.065103435978266","62.43943180358047","3.63613716641274"
HDFC CRISIL-IBX Financial Services 9-12 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","762.6489999999999","7.38","0.12","98.13572167537096","0","0","0","23.02372388870896","35.969679367572766","1.864278324629021"
Invesco India Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","762.4397","7.43","9.39","18.536718379171496","69.78159715450285","12.63027095782131","21.5052023130485","17.453511405557713","24.615861424844493","1.162583742688113"
Kotak Credit Risk Fund,"Credit Risk Fund","Growth","761.1708","8.17","0.21","65.3307772710146","0","0","0","24.524272344656442","37.712744629720454","13.026997357229181"
Motilal Oswal Nifty 500 Momentum 50 Index Fund,"Index Fund","Growth","756.2908","0","18.63","0","100.07466704606219","6.78038130306491","0","14.796847984928549","24.01841989880083","-0.07466704606217597"
Bank of India Mfg & Infra Fund,"Sectoral Fund - Infrastructure","Growth","755.2632000000001","0","2.43","0","97.67380431086804","33.39507339957779","0.108412537510102","21.39327058434728","30.017085434587557","2.217783151621848"
JioBlackRock Overnight Fund,"Overnight Fund","Growth","754.75185101","5.34","0","0","0","0","0","98.10721548322374","99.89371362986046","96.03436149776293"
Quant BFSI Fund,"Sectoral Fund - Banks & Financial Services","Growth","753.0211999999999","0","3.22","0","50.59424621776918","26.813986113538377","6.208696381987653","35.91762091160252","54.3680443525362","-2.682978912147398"
Kotak ESG Exclusionary Strategy Fund,"Thematic Fund","Growth","752.3838000000001","0","9.8","0","96.62807731904915","3.467671685647674","0","18.85820773918843","28.16704719054291","2.8190532544693228"
LIC MF Manufacturing Fund,"Thematic Fund","Growth","750.9299000000001","0","2.52","0","94.20864717199298","40.32905068768736","0","17.67400658836464","27.848112054134482","5.791352828006983"
Nippon India US Equity Opp Fund,"Thematic Fund - Global","Growth","749.1016000000001","0","0","0","92.47260701041644","0","0","25.646253336827808","37.335508479865105","5.556178464683679"
Baroda BNP Paribas Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","748.4516","7.04","1.36","0","0","0","0","48.4322165922285","66.4416376423004","15.415118359022815"
HSBC Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","746.8573","0","3.98","0","96.22592932279296","22.2735562211773","0","21.05906592518498","31.01324747366992","3.774070677207004"
Kotak Services Fund,"Sectoral Fund - Service Industry","Growth","743.7269","0","5.82","0","85.11783021428973","8.164045162276638","0","29.17488933101654","45.654621340172056","14.81471222837308"
ICICI Pru Nifty Alpha Low - Volatility 30 ETF FOF,"FoFs (Domestic) - Equity Oriented","Growth","742.6860106688999","0","18.25","0","0","0","0","100","100","0.060116754764094796"
UTI Innovation Fund,"Thematic Fund","Growth","739.7284","0","18.83","0","97.29819755467007","60.69000460168896","0","24.137642951115584","34.95208511664553","2.68152473259105"
Nippon India Nifty Next 50 Junior BeES FoF,"FoFs (Domestic) - Equity Oriented","Growth","736.2222","0","9.68","0","0","0","0","100.16208057276276","100.0000000000001","-0.020207648802898683"
360 ONE Balanced Hybrid Fund,"Balanced Hybrid Fund","Growth","734.468141836611","7.34","1.36","35.54314072183049","45.60607348296877","10.079117500710902","49.85578534343825","11.79659407531857","18.61508587194992","4.538141173593016"
Motilal Oswal Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","734.3827","6.88","21.32","16.81749856035552","64.89956803176328","7.788718334459681","16.81749856035552","25.164359127740937","35.85140281763178","18.28293340788125"
HSBC Medium Duration Fund,"Medium Duration Fund","Growth","732.3031","8.12","0.32","82.44023547080435","0","0","0","16.41738236530748","24.68424618166986","0.52636674622845"
Franklin India NSE Nifty 50 Index Fund,"Index Fund","Growth","729.605899172","0","10.03","0","99.8029632045696","0","0","27.693347249426168","37.31105242418347","0.197036795430433"
Nippon India CRISIL-IBX Financial Services 9-12 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","725.4288","7.31","0.12","98.61141121255645","0","0","0","27.79313331974881","41.2083846682036","1.3885887874435627"
UTI Nifty 500 Value 50 Index Fund,"Index Fund","Growth","722.2859","0","3.09","0","100.11359767648796","9.717772422249967","0","17.36405210180623","28.43542979310548","-0.113597676487984"
Mirae Asset S&P 500 Top 50 ETF FoF,"FoFs (Overseas)","Growth","721.5264","0","0.54","0","0","0","0","100.03937292736617","100.00000000000004","0.022477827936634602"
Bank of India Mid Cap Fund,"Mid Cap Fund","Growth","719.7755999999999","0","0.87","0","97.6438489996049","15.114099449884106","0.334562605345333","13.65618673375424","21.453394641329883","2.021588395049795"
ICICI Pru Nifty Bank Index Fund,"Index Fund","Growth","716.9275601457","0","12.87","0","99.96132661636784","0","0","41.9235940572458","61.52410989896376","0.038673383632183034"
DSP Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","712.8725","0","27.67","0","0","0","0","99.99999999999996","99.99999999999996","0.09801191657694797"
Baroda BNP Paribas Energy Opportunities Fund,"Sectoral Fund - Energy & Power","Growth","712.4069999999999","0","1.6","0","91.12957901873509","4.10241617502355","1.3756321877803","26.251005394388322","39.912269250582895","7.494788793484625"
Union Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","707.0666","7.07","4.32","18.2822947654436","74.29690498745097","14.208703960843282","19.735679778962837","13.351853983769","20.33239867361858","5.945140104199515"
ICICI Pru Diversified Equity All Cap Active FOF,"FoFs (Domestic) - Equity Oriented","Growth","704.350897878","0","3.01","0","0","0","0","86.89623337514561","97.38349195926037","2.6165080407396677"
Parag Parikh Large Cap Fund,"Large Cap Fund","Growth","702.3245","0","7.39","0","98.77667659322714","0.155085007001749","0.709273277523424","22.40394575441979","30.11808644009998","0.43897087457435974"
SBI Nifty 500 Index Fund,"Index Fund","Growth","701.909","0","6.24","0","100.0457525102639","10.380525498003044","0","15.741839946287548","21.162129564682118","-0.045752510264023896"
Mahindra Manulife Large Cap Fund,"Large Cap Fund","Growth","700.9276","0","10.39","0","96.93858538314086","0","0","22.477000477652762","31.86545942833468","3.0425966961495"
Axis Retirement Fund-Aggressive Plan,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","700.7171000000001","7.11","6.31","0.719335235289677","0","7.5699491278291875","0","17.016579301404242","26.706484542763413","2.338516927872919"
PGIM India ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","700.0421000000001","0","8.36","0","97.82330234138772","17.596141717762396","0.139077349776535","19.13170650736578","25.93605441729862","2.025378187968977"
SBI Floating Rate Debt Fund,"Floating Rate Fund","Growth","696.9104","7.15","0","4.27911536404106","0","0","0","49.235798461322965","65.27892251285097","14.254931480431349"
JioBlackRock Low Duration Fund,"Low Duration Fund","Growth","686.5539528630001","7.33","0.16","92.3317187755664","0","0","0","25.549676652288237","40.064843243993195","-1.6998485098415521"
LIC MF Balanced Advantage Fund,"Balanced Advantage Fund","Growth","681.0327000000001","6.82","5.28","9.682780283531171","75.6302010167794","13.508881438438996","17.26489785292248","22.00677001265872","31.263902599684272","7.104901130298152"
Motilal Oswal Manufacturing Fund,"Thematic Fund","Growth","679.3231","0","7.91","0","96.08015685025282","19.37671485041507","0","15.232457132695771","24.403115395310422","3.838762438668728"
JM Small Cap Fund,"Small Cap Fund","Growth","677.430037172","0","5.94","0","99.10015698012924","87.01606850558537","0","12.61752466968008","18.80505799415199","0.899843019870739"
ICICI Pru Nifty Smallcap 250 Index Fund,"Index Fund","Growth","676.9261818377","0","10.59","0","99.95462107302956","89.92999773584717","0","4.05700070950786","6.515555341686389","0.04537892697048307"
Mahindra Manulife Manufacturing Fund,"Thematic Fund","Growth","674.967","0","3.12","0","92.18061031131893","36.19637700806113","0","18.110159459647647","27.38919087896148","7.819389688681069"
UTI India Consumer Fund,"Sectoral Fund - Consumption","Growth","673.8107000000001","0","15.61","0","97.88397542514537","9.801091018590233","0","24.75894194022148","37.72000058770214","2.07547906259133"
Bandhan Multi-Factor Fund,"Thematic Fund","Growth","672.5989999999999","0","8.62","0","97.5021576966442","0","0","12.032905883886661","19.88850826109595","2.497842303355773"
iSIF Hybrid Long-Short Fund,"Balanced Hybrid Fund","Growth","672.018927596","7.11","2.87","18.18010211651215","65.30947170701793","8.627658277066033","27.873862733878177","14.313155532970768","20.834611018077698","6.836739814127399"
Quant Manufacturing Fund,"Thematic Fund","Growth","669.3308999999999","0","10.94","0","81.86834045761223","31.763138381927394","5.639004564110219","27.906749860196207","45.036304165846815","-0.363796143282789"
HDFC Nifty G-Sec Jun 2027 Index Fund,"Index Funds - Debt Oriented","Growth","662.5696","6.04","0.07","0","0","0","0","99.43480115795461","99.99999999999997","3.1978100653821673"
LIC MF Dividend Yield Fund,"Dividend Yield Fund","Growth","661.2813000000001","0","3.87","0","96.41577646305737","35.47673282156929","0","13.71301441610401","19.7521236423894","3.584223536942603"
LIC MF Small Cap Fund,"Small Cap Fund","Growth","660.0498","0","8.59","0","96.23417808777455","87.28753497084612","0","10.99229179374042","16.48699840527185","3.765821912225414"
Axis Global Innovation FoF,"FoFs (Overseas)","Growth","656.0581","0","0.82","0","0","0","0","99.99999999999996","99.99999999999996","6.078003538433753"
Baroda BNP Paribas Focused Fund,"Focused Fund","Growth","655.3717999999999","0","10.75","0","92.78113583770313","2.01526827977646","0","22.52742641657758","32.75649028536168","7.218864162296879"
Motilal Oswal Digital India Fund,"Sectoral Fund - Technology","Growth","654.7366000000001","0","19.3","0","98.08791689366538","66.67459227142082","0","22.9272575434995","35.54440014892353","1.912083106334639"
Bandhan Transportation and Logistics Fund,"Thematic Fund","Growth","652.8033","0","8.56","0","92.90248977965881","21.2447002580187","0","24.647685613377572","36.394409689443236","7.097510220341222"
JM Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","651.983846654","7","10.27","12.378259802167438","74.87729065081444","13.330018706829733","20.50126218612401","10.26389666929915","16.73227590251806","4.62144716306155"
Baroda BNP Paribas Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","650.5758999999999","6.92","0.02","89.9761426760506","0","0","0","21.6167706181554","29.80748287786253","9.504025587175919"
Axis Nifty Midcap 50 Index Fund,"Index Fund","Growth","649.6127","0","0.73","0","100.185854125081","0","0","13.71103028004225","19.918531303344288","-0.18585412508102006"
Samco Active Momentum Fund,"Thematic Fund","Growth","646.6076","0","14.62","0","86.25557447824619","48.85573568884745","0","22.64176913478904","29.248063276707565","0.7194626230808989"
Baroda BNP Paribas Dividend Yield Fund,"Dividend Yield Fund","Growth","644.9634","0","5.64","0","93.508065729001","4.68246725318056","1.54156034280395","17.90081421674471","26.994896144494408","3.39045595455495"
ITI Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","644.8711","0","6.98","0","96.66730155182513","17.015574806941206","0","8.91109582130009","13.538171484520571","3.31437242689678"
Tata Nifty Capital Markets Index Fund,"Index Fund","Growth","644.1352375182","0","0","0","100.45587670271135","28.20337864140945","0","52.871925049804005","64.58909181912975","-0.45587670271136305"
HDFC NIFTY Smallcap 250 Index Fund,"Index Fund","Growth","643.8434","0","10.49","0","100.05676846264159","90.01316158556557","0","4.0655693604997705","6.52953808332895","-0.056768462641692"
Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund,"Index Funds - Debt Oriented","Growth","641.6462629121","6.8","0.19","37.3956514467958","0","0","0","29.8450736907407","42.28572901969339","3.819544245589622"
Motilal Oswal Nifty Bank Index Fund,"Index Fund","Growth","640.0383999999999","0","12.91","0","100.08571360718364","0","0","41.97748135111898","61.60350691458517","-0.085713607183569"
HDFC Nifty G-Sec Jul 2031 Index Fund,"Index Funds - Debt Oriented","Growth","638.4673","6.92","0.97","0","0","0","0","95.30954964338018","98.80346538742091","2.498844681721632"
Bajaj Finserv Low Duration Fund,"Low Duration Fund","Growth","634.8753","7.13","0.11","82.40685805162431","0","0","0","27.15786210562377","36.70126892503317","13.23969089649115"
Baroda BNP Paribas ESG Best-in-class Strategy Fund,"Thematic Fund","Growth","634.6192","0","2.58","0","92.43319545612712","5.3420448603036785","1.48439943035418","17.7028273457816","28.331872326500488","6.082405113518762"
Franklin India Equity Savings Fund,"Equity Savings","Growth","633.175217257","7.11","0.73","9.661013060492419","67.84750408916146","1.927945925123781","23.231564700880398","15.923201397991189","24.73223916191883","7.87382768801019"
Bandhan Overnight Fund,"Overnight Fund","Growth","632.3068","5.3","0","0","0","0","0","93.6618618345951","99.18139780357896","91.32691567125136"
Sundaram Overnight Fund,"Overnight Fund","Growth","623.73891117861","5.23","0","0","0","0","0","97.37837035704555","100.00000000000004","95.1993495253617"
Edelweiss Technology Fund,"Sectoral Fund - Technology","Growth","622.9055999999999","0","5.77","0","96.5911396901204","7.746496609145509","0","23.88351625256659","35.29185201996616","3.4088603098795462"
Baroda BNP Paribas Business Conglomerates Fund,"Thematic Fund","Growth","621.8154","0","6.79","0","92.8794155782549","9.476922533818048","2.16982679305701","23.99653453732175","33.1250280392115","3.47089033413915"
