Name,Ticker,"Sub-Sector","Market Cap","5Y Avg EBITDA Margin","Return on Equity","5Y Avg Net Profit Margin","EBITDA Margin","Return on Investment","5Y Avg Return on Equity","Return on Assets","5Y Avg Return on Assets","Net Profit Margin","5Y Avg Return on Investment","5Y Avg Cash Flow Margin","Cost of Goods Sold","Cash Flow Margin","ROCE"
Aprameya Engineering Ltd,APRAMEYA,"Health Care Equipment & Supplies","367.2816","15.881279468012753","36.77846224047465","9.71798072558674","18.334556126192247","20.401691331923935","36.9354506861537","14.681907190673567","12.278447919799302","11.826852531181247","20.171900976958003","0.6501966886472194","7.17","-7.806309611151871","35.30913216108911"
Trejhara Solutions Ltd,TREJHARA,"IT Services & Consulting","366.550544046","-245.173500002427","1.8157680613249954","-250.78153181467695","9.324087225332104","1.9529970520799196","-14.46846504358545","1.6251125888733435","-10.0345510126165","3.542484752276712","-23.799316617482543","10.90764575046967","0.35","4.570139527111705","3.0051204566440015"
Industrial Investment Trust Ltd,IITL,"Asset Management","366.1271169","6.727882519911816","0.9264406151565685","-2.325230116821433","42.51877527440786","0.9166322929556808","5.5546784514979946","0.9133671279170664","5.287609829855548","23.108030040439054","4.759266588217504","3.9942464093711902",,"-802.0219526285385","1.1733162224717557"
3i Infotech Ltd,3IINFOLTD,"IT Services & Consulting","365.86024498800003","-3.12103484213991","8.445355054719917","-7.416198203518988","8.793129848917921","8.89308855291578","-5.012366616376691","4.139282361105447","-2.618372240660096","4.524806043282969","-7.944377275526456","3.0160135249150684",,"3.7576483107209366","14.014935583171809"
Ruchira Papers Ltd,RUCHIRA,"Paper Products","365.571221265","11.971067486874587","15.293062133033533","6.481922814601141","16.672643059913355","12.944544087541006","12.110730211747114","11.853351525020921","8.82893695960742","10.059763932466767","11.03709174657681","8.274444142992046","438.01","13.736739877483936","17.630165597493676"
Sizemasters Technology Ltd,SIZEMASTER,"Animation","364.9",,"19.537480063795872",,"19.680547632629786","9.679821295606857",,"7.9480940794809465",,"13.976041072447243",,"0","8.77","1.8824871648602395","24.22270426608823"
Orient Paper and Industries Ltd,ORIENTPPR,"Paper Products","363.261579424","5.123794839419304","-3.465374786782748","-0.6071240261928874","-2.2471058359775182","-1.1459496340404403","-0.38396331740742784","-2.2611937365140364","-0.28019067568246003","-3.1188746060796393","0.5737068843222357","1.6538162595617751",,"-1.3438501031199264","-4.072538378523518"
Fluidomat Ltd,FLUIDOM,"Industrial Machinery","362.57793","28.769760716655945","31.421093584211647","20.087880130950495","40.71919619249075","27.681789931634565","20.338761225255574","27.06886045094455","16.9882371258379","29.362771020624013","18.612928576041245","14.437847213661142","23.35","18.905341089370705","36.45464534244903"
Virtual Galaxy Infotech Ltd,VGINFOTECH,"Software Services","362.33601195","32.77210751401362","46.81099205481451","13.241721578122872","46.126380469982564","26.090881733373465","24.252863082759266","23.428550581883194","9.580003295913883","26.662791663206853","16.289853973653972","23.790446059304514","0.47","35.87976417836087","37.73139031114613"
Dcm Shriram Industries Ltd,DCMSRIND,"Packaged Foods & Meats","362.322450525","9.265067070518954","11.836694218732724","3.909220901852141","8.977706021778706","9.553086660990715","11.370786145948214","4.499614166733205","4.210377871312378","3.5733915014942763","9.264848483621288","6.455177692198047",,"7.281807235273516","7.765414720306992"
Goa Carbon Ltd,GOACARBON,"Metals - Coke","362.24439342","5.741446179702041","-9.472009631094629","1.5433405542051402","-2.1966704288939125","-0.795639016373708","23.41991112966929","-3.850220649276863","6.182608357401596","-6.804458239277659","11.732350737788911","-1.985148556975902",,"-10.374545524498393","-8.602941176470608"
Simplex Castings Ltd,SIMPLEXCAS,"Iron & Steel","361.791773875","13.09254998898021","33.689601425072404","-0.1867830614329114","18.716083593118586","17.973831775700948","0.6402551010952028","9.185562942051433","0.38042252467409343","8.734557210483787","7.550599075178107","6.618810631615658","118.80999999999999","5.276526959935342","30.382421297274476"
Nupur Recyclers Ltd,NRL,"Metals - Diversified","361.714326815",,"13.275759106987",,"14.90846204305564","11.782979338245918",,"11.16476723971412",,"8.617091060886159",,"0","68.71000000000001","-11.133639453753952","17.67462957363169"
JTL Defence Ltd,JTLDEFENCE,"Metals - Copper","361.210499225","-45.701756430357264",,"-206.7056462550329","28.306374881065647",,,"-6.532433940254604","-25.0291686570754","1.3320647002854404",,"-110.5842804015218",,"-711.8644067796611","-0.8510002985965955"
Dev Accelerator Ltd,DEVX,"Real Estate","360.56968496999997","51.36412868824647","4.185601530734212","-7.354617341038062","50.50706496372045","10.513169845594907",,"0.36785185029480166",,"3.734034879280344",,"0",,"52.70110742593738","15.400568400030727"
Giriraj Civil Developers Ltd,GIRIRAJ,"Construction & Engineering","359.1663075",,"14.632948686471915",,"9.269027882441605","13.702942310163197",,"7.410170334452332",,"5.6141672946495955",,"0","252.37","-1.5071590052750563","14.405953297408278"
Markolines Pavement Technologies Ltd,MARKOLINES,"Roads","357.10698584",,"16.201077199281883",,"13.903452685422003","12.359738038626798",,"8.111023225713678",,"7.212276214833767",,"0","105.83999999999999","-11.390664961636828","18.56284375636587"
Purple United Sales Ltd,PURPLEUTED,"Apparel & Accessories","357.052119","18.502980880888266","26.945800154122796","8.977608477353126","21.325715618259203","15.113300492610842",,"11.639389736477119",,"8.849763889698602",,"22.415053869539836",,"-30.079488173710743","36.24128815188657"
Corporate Merchant Bankers Ltd,CMBL,"Investment Banking & Brokerage","356.96518997","-30.250681198910087","51.482799525504156","-34.17438692098093","78.74659400544958","2.256655574043261","8.881175289716216","3.750756200846945","0.33498878529574255","59.12806539509537","0.20560461908215624","-3477.0045413260677",,"-2041.6893732970027","3.0057202288091514"
Onesource Industries and Ventures Ltd,OIVL,"Investment Banking & Brokerage","356.49705","19.2852846246653","32.36994219653168","14.97463505826126","2.1739130434782554","27.450980392156776","8.810101407654376","26.540284360189485","7.757091978867908","1.5913611821540157","7.655955118747007","-167.00045590126365",,"0.36942313157146917","37.905236907730576"
Anlon Technology Solutions Ltd,ANLON,"Construction & Engineering","355.93226","18.398157723407","14.648459541812421","10.971250375588383","20.161290322580637","11.151079136690635","30.464142154271705","10.364928531502025","11.093190072162887","12.765538945712027","18.98355882066884","-12.34237796168323","28.549999999999997","-32.907159716758464","16.057788110262365"
Aerpace Industries Ltd,AERPACE,"Renewable Energy","355.74277438400003",,"-19.44731786611498",,"-6068.181818181818","-9.293568308480197",,"-14.91556160036269",,"-6895.454545454545",,"0",,"-872.8813559322034","-24.371192001249796"
Stovec Industries Ltd,STOVACQ,"Industrial Machinery","355.73528591999997","11.947578984143147","5.359298928919198","7.078060652380438","7.339991144782811","5.2359993929276225","11.14185736066667","4.193843340444999","8.712046466324166","3.3846607959856447","10.975685977522854","4.746353853674638","124.33000000000001","-0.9494760663157376","6.837351645890887"
Cool Caps Industries Ltd,COOLCAPS,"Plastic Products","355.534575","14.840924348884403","24.511108835875927","6.114224077582345","12.970388081662682","11.907829534192272",,"5.4812711786793695",,"4.403163509288213","10.269223227298713","3.7632904959780387","217.45000000000002","2.059959536509104","19.914560341758637"
Megastar Foods Ltd,MEGASTAR,"Packaged Foods & Meats","354.960991","6.274434114500977","4.0798751278324765","2.4189123865747617","6.170242214532865","6.860743764977357","14.019261018844674","1.9352532679738454","6.036361976115719","1.04913494809688","9.947047506805399","1.6462771981927293","315.79","-2.740484429065744","10.509652989012338"
Ginni Filaments Ltd,GINNIFILA,"Textiles","354.76256923","4.255131657100458","2.1268495723458667","-2.4682518337047195","16.074271988772825","5.178715006212987","-0.17954255361374294","1.215091494359532","-0.7509270717892529","9.996491512158245","0.8211217208776184","12.250634518265963",,"2.7299797096102663","20.726185035935334"
Systango Technologies Ltd,SYSTANGO,"IT Services & Consulting","353.371392","35.10413505427199","26.253458771444393","27.84876513461189","41.50747508305647","23.258086582624852","41.66946439410004","23.906470469663383","32.418891300321846","33.09800664451826","32.30228370417366","16.19448692163929",,"16.738777717685235","38.346525945470525"
Deepak Builders & Engineers India Ltd,DBEIL,"Construction & Engineering","353.3158231","15.338131996825146","19.81324722925213","6.9899629557208725","19.78829304878465","15.51475553446609","25.98029924266782","8.162795714388443","7.494784022502834","9.675109944431192","20.573143236324615","-3.5121359949722484","343.84000000000003","-22.372413322878664","18.02691914360176"
ICICI Prudential Nifty 100 Low Vol 30 ETF,LOWVOLIETF,"Equity","352.8765443",,,,,,,,,,,,,,
Twamev Construction and Infrastructure Ltd,TICL,"Construction & Engineering","352.78","7.660887782489088","20.31241495672998","0.44606294327631274","38.33058758923668","9.042934088857063","3.181144079751342","8.148471615720524","1.3220921238233927","34.15705656232839","1.6529591364872442","-6.992427440103886","0.89","-2.7213374824577463","17.576875414277065"
Rajasthan Securities Ltd,RAJSEC,"Gas Distribution","352.1588778",,"21.635802469135808",,"97.56986634264885","19.521024784182686","-7.946893544514728","21.245643279284746","-1.9886351540193803","85.17618469015797","0.5478298356313761","0","0","27.703523693803156","22.361459203564472"
Atal Realtech Ltd,ATALREAL,"Construction & Engineering","352.1131425","11.138214323818245","6.742857142857168","4.944944458427619","9.45530145530146","7.025986525505309","6.489823232103058","4.810436200570747","4.312588764777499","5.397089397089402","8.562739456609672","-7.22553220442949",,"-14.960383653044204","14.749389630906226"
Aarti Surfactants Ltd,AARTISURF,"Specialty Chemicals","351.687380725","7.421689681861471","5.878904275750511","2.058668725978104","5.492983966676754","7.605970497347079","8.423163610733514","3.2329071706503503","3.921779184370712","1.4346217392316147","8.823922289347617","5.245246390957929",,"1.6707410351395537","10.14851485148516"
Mangal Credit and Fincorp Ltd,MANCREDIT,"Consumer Finance","350.639965502","54.461261134770254","9.7448142068348","37.19542475332119","39.209358612343685","3.827779243236906","7.517027789003168","4.191338115181565","4.644340358363962","26.341266639774098","4.255752523108837","-119.47000542623934",,"-99.55627269060105","6.107997449407657"
Vardhman Acrylics Ltd,VARDHACRLC,"Textiles","350.466296306","8.648105230105164","4.908434035131431","5.9659202385771755","9.556907037358828","5.053803960976426","8.519763696859709","3.4948183847552583","6.3527526841212865","8.16381557266546","8.737818369297589","6.065111407676927",,"8.79938084662494","11.656219864995192"
Beezaasan Explotech Ltd,BEEZAASAN,"Textiles","348.490802",,"21.59493045839849",,"11.451016635859519","13.806641583510556",,"13.012000396707329",,"6.062846580406654",,"0","177.8","2.3613678373382627","19.577701210354274"
Tracxn Technologies Ltd,TRACXN,"IT Services & Consulting","347.9617305","3.0163558303159137","-13.959613696224757","3.7006895265962014","7.845523957065401","-13.96656534954407",,"-8.525088244493096","4.264745108347694","-10.556600641805908","1.3082024442644922","7.2794248322401724","0","15.790638486223301","9.842075578116194"
Mold-Tek Technologies Ltd,MOLDTECH,"Construction & Engineering","347.82179985","21.151536591975578","10.168783422459896","12.662584857549836","10.340107402337573","10.45268151483477","21.146293538163118","8.597364981809193","17.066004992321844","5.312203853848576","18.67543606004056","18.61205706260749",,"16.334156268766264","11.139178617992167"
Ratnabhumi Developers Ltd,RATNABHUMI,"Real Estate","346.61","1203.4412780439477","15.052631578947242","50.73285751069635","9.914816366429248","12.866115291337572","3.8681255651147985","2.087058050862901","0.9800441638917732","2.662570404505866","6.162862951313966","-14065.438220580054","41.79","41.80514825676116","12.885812269782773"
Property Share Investment Trust,PSPLATINA,"Real Estate","346.183",,,,"95.38895859473024",,,,,"73.7452948557089",,"0",,"0",
Bedmutha Industries Ltd,BEDMUTHA,"Iron & Steel","346.126947552","15.970561412096227","10.004839099927404","7.147178504406692","7.318363883541207","16.742967457253165",,"4.0664464895962205","10.814443014270694","2.2636654775047655","24.928907596656988","9.239345938804625","940.87","9.940602731726901","16.14971270483081"
Jay Ushin Ltd,JAYUSH,"Auto Parts","345.87275","6.018971140558339","10.688753269398532","1.242232614086463","5.846943590806039","11.052186611328919","9.78379761020629","3.2068636298243853","2.660676489820003","1.4110930791984755","10.479697277910176","1.9161337094269388","692.4499999999999","2.2720209937502154","19.998816988051647"
Naperol Investments Ltd,NAPEROL,"Specialized Finance","345.595845","35.53193690859614","0.9520718381477878","34.97674051601697","41.492537313432834","0.9075595585960331","14.850158431893856","0.9249810580346782","12.838013006697938","39.88805970149254","14.385845923207887","14.136184367076881",,"-16.9811320754717","0.9231715221112456"
Nandani Creation Ltd,JAIPURKURT,"Apparel & Accessories","345.16295935","10.141232484327384","9.057706355003656","2.1574396210868754","14.545968083604011","8.625712476250794","5.418373129726508","4.5798707294552194","2.3066090490498574","5.2534952690298","7.995870078133689","-8.460299730441486","49.64","-23.923174692839996","13.635614179719708"
Felix Industries Ltd,FELIX,"Water Management","345.07334925",,"11.295516472628194",,"32.56967406707606","8.952196154524612",,"8.095153559382215",,"21.539914974019847",,"0","13.040000000000001","69.81577704298535","12.277395646848206"
Pramara Promotions Ltd,PRAMARA,"Advertising","344.90899548000004","13.919878116333313","12.103805518514736","4.160608348147165","15.59538760132436","11.728332488596052","11.260889097816328","6.646763927223578","3.857429100277527","6.735928758990761","11.07977669587988","-5.514888244886892","76.31","-22.536819271606344","15.524044389642427"
Danlaw Technologies India Ltd,DANLAW,"IT Services & Consulting","344.867576935","9.857632657352394","28.11292719167903","3.512213515367577","15.04057627427737","19.086692829111655","20.55044613290079","13.096597791852687","7.646633248249048","8.625877632898689","11.87913113731498","2.769810089497642","129.33","4.613841524573721","27.197346600331656"
RPP Infra Projects Ltd,RPPINFRA,"Construction & Engineering","344.37420051","7.223356065091565","13.669147588690361","2.979570196196165","7.743270083226241","14.389767895727342","8.756060537597218","7.311187382070857","4.294009674370065","4.487069350615439","11.155687434014549","4.225024785283952","297.77","0.5649212752651075","18.95315487571703"
National Peroxide Ltd,NPL,"Specialty Chemicals","343.641865",,"-0.6353778380209998",,"12.368100649350646","-0.15876491842767018",,"-0.49941734642915814",,"3.7270021645021623",,"0",,"6.407880285557386","3.895142180094785"
Ganesh Infraworld Ltd,GANESHIN,"Construction & Engineering","343.05281791",,"37.30676103557464",,"13.009921509308116","19.311804213819137",,"22.304501545057228",,"9.073476339641969",,"0",,"-14.77071660277204","57.52647090928939"
Mizzen Ventures Ltd,MIZVEN,"Construction & Engineering","342.46215",,"1.9930475086906139",,"49.16666666666667","1.112565445026178",,"1.8383924754168448",,"35.833333333333336",,"0","0","-457.5","1.1363636363636362"
Savy Infra and Logistics Ltd,SAVY,"Construction & Engineering","342.299496",,"76.0994263862333",,"12.658138633400297","26.717478628077053",,"20.993406593406604",,"8.41526588434296",,"0","81.33","-6.170490185713783","41.03267077907244"
Transworld Shipping Lines Ltd,TRANSWORLD,"Logistics","342.29598193699997","31.965850866979842","4.327125588757128","11.447844687648812","9.796705848726281","5.755878663675067","15.282082354329177","2.7725412098584665","9.711968422977044","-13.408839186823398","11.297985392206392","23.949846563420998",,"37.16324867281979","-4.265764577286951"
Fundviser Capital (India) Ltd,FUNDVISER,"Construction Materials","341.28",,,,"8.518848322944487","8.127853881278531",,,,"7.925200356188774",,"0",,"-30.12763431285248","11.181102362204713"
Astal Laboratories Ltd,ASTALLTD,"Pharmaceuticals","341.097414656","7.244015534511398","30.131445904954486","2.6043391742354696","20.059042883778734","19.56565861579053","7.172968290428505","17.885365609682893","4.234644285426004","13.89061528899937","4.62812488001173","-59.394800073601814","61.95","-19.453076444996892","34.70057424118128"
Brandman Retail Ltd,BRANDMAN,"Retail - Speciality","341.08879728",,"108.4649236344809",,"21.83841090464262","57.369179068650936",,"33.463780848175034",,"14.731752781499376",,"0",,"-0.5135730007336757","106.74521354933715"
Apsis Aerocom Ltd,APSISAERO,"Aerospace & Defense Equipments","340.94884509",,"91.44827586206894",,"49.927078269324255","51.30305286671629",,"43.47540983606555",,"32.23140495867768",,"0","6.2700000000000005","7.92416140009723","79.84361424847955"
IL&FS Engineering and Construction Company Ltd,IL&FSENGG,"Construction & Engineering","340.9148028","-36.96653181741616",,"-47.31298982035291","1.490372593148282",,,"-0.285080865407366","-7.919561557622901","-1.2203050762690724",,"0.5478895052245627","81.48","-12.205551387846963","0.035903453023848786"
Likhami Consulting Ltd,LIKHAMI,"Outsourced services","340.29","-139.52167508856314","0.6321839080459771","-150.6554309068541","45.58823529411765","0.6301919220853623","-1.8940411312285452","0.6301919220853626","-1.889589047079351","32.352941176470594","-2.0286859619084234","8.6668989349255","0","23.52941176470588","0.859598853868195"
Remsons Industries Ltd,REMSONSIND,"Auto Parts","340.13791132","8.916615740673931","11.567584984694726","2.891188651599155","10.644500472738741","9.302742426958249",,"5.224192814915883",,"3.7714045593024563","10.032960973403569","4.869530854068964","211.07","5.84620233217775","15.474147178717029"
Jainam Ferro Alloys (I) Ltd,JAINAM,"Metals - Diversified","339.6248",,"8.422825858075356",,"8.4630650496141","8.751389403482746",,"6.219292244542549",,"4.4101433296582",,"0","176.13","-1.0584343991179717","11.44067796610167"
GTV Engineering Ltd,GTV,"Construction & Engineering","339.0199452","10.139938478030224","26.42592371158677","6.8384265780198605","19.529662247169256","19.281824370319953","12.4743620407345","15.01460697058225","6.795914784096138","13.761734249491912","9.30383035271095","1.0803266059706793",,"2.282661486158329","40.07895283606896"
Sahyadri Industries Ltd,SAHYADRI,"Cement","338.897448","12.697678411642752","5.271498422072069","5.818083703189311","9.721552995458998","5.798370850486149","15.1322138390038","3.5294224334152777","9.608346279624556","4.234380247346218","12.768794584961688","6.6026181140911815",,"8.851985085168941","10.718927597543269"
Sheetal Universal Ltd,SHEETAL,"Agro Products","338.238370475","5.74239669354983","23.67951007910181","2.617089304030141","15.0101795298908","17.103469171337675",,"15.077173030056864",,"8.587821580603368","10.187468588511244","-1.2938968869688972","96.67","9.309642791042014","30.541472317988234"
Avana Electrosystems Ltd,AVANA,"Electrical Components & Equipments","337.4165792","10.829516968370257","47.16553287981864","5.571369445031898","21.004130918334933","33.57584576209534","20.157560121475935","19.019316493313543","7.760484672019255","13.218938671750887","15.846634887964608","4.01506385938108","33.16","10.75627581823959","54.03295750216831"
UVS Hospitality and Services Ltd,UVS,"Restaurants & Cafes","336.329532",,"20.134820134820146",,"21.422274463708497","10.44958213871775",,"19.152633786780136",,"15.652855323733966",,"0","0","25.82035458908806","10.479891438440664"
Committed Cargo Care Ltd,COMMITTED,"Logistics","335.6634",,"11.606943306265384",,"6.224804984032256","10.300429184549374",,"9.81788392463295",,"4.0783205067797565",,"0","0.2","-3.3977278676509077","13.893129770992385"
Atlantaa Ltd,ATLANTAA,"Construction & Engineering","335.454","39.114043628904895","22.91913427371595","-3.943754411191705","59.69000534473544","8.817102137767222",,"8.166123153654327","5.038287233838551","-1.8385889898450067",,"53.164932322734295",,"54.942736588306204","3.113475606069765"
Adisoft Technologies Ltd,ADISOFT,"Industrial Machinery","335.41649",,"39.106687704818555",,"17.21545632235754","22.309474768280126",,"16.58516497657899",,"12.110960757780786",,"0","90.7","-0.5412719891745602","40.94431429086323"
Muthoot Capital Services Ltd,MUTHOOTCAP,"Diversified Financials","334.70729655","4.078359217324231","7.207320722622107","2.4944998938099077","3.6267627901094124","1.3026200425856556","4.650580301236959","1.5515283028463902","1.0231880818570667","1.7675330424334492","0.8218036876500664","-18.29839971265977",,"-230.11542497376703","0.5798069784706777"
Setco Automotive Ltd,SETCO,"Auto Parts","333.8831184","-0.005456174178614504",,"-28.537027362240643","16.475887942602085",,,"-18.588360162745435","-23.70545626241768","-14.387819371799425",,"2.0245527114798616","360.81","12.218966508749348","21.782813695721956"
Tankup Engineers Ltd,TANKUP,"Heavy Machinery","333.585",,"29.658536585365905",,"13.190034196384966","13.267203967761953",,"9.511889862327926",,"7.425500732779689",,"0","17.46","-28.33414753297508","34.48753462603882"
Soma Textiles & Industries Ltd,SOMATEX,"Textiles","333.236904","43.054535186495926","56.22437796809675","2.8567465240641523","81.83979082481578","43.19397785243249",,"50.699070346241115","37.20325672037551","82.315188970763",,"50.47483844954259","9.37","-7.083432374613739","42.68962075848303"
Mahindra EPC Irrigation Ltd,MAHEPC,"Agricultural & Farm Machinery","333.005271242","1.7747028074713185","7.096124811273239","-0.44629822582843215","7.3751543747426895","6.871852752213897","0.14724156579077424","3.9458955223880388","-0.05609436108689092","4.018493302511142","1.0949379900755691","-1.6234185323683366","142.73","-5.155324741125432","10.822580645161256"
Ekansh Concepts Ltd,EKANSH,"Construction & Engineering","332.882838","17.448653565549414","4.085520745131247","5.98028206168688","15.344715798573592","10.775427995971805","15.90436447570546","2.162101607572958","3.315984246924826","4.171169224119302","15.392887462054816","-3.6744576351500804","0.02","54.41971039550464","14.268092105263161"
Gayatri Rubbers and Chemicals Ltd,GRCL,"Tires & Rubber","332.5171","12.280715685018393","22.371012209531337","7.224478916651553","21.114299378287896","21.931589537223363",,"17.53086419753088",,"13.366810138689619",,"0",,"1.3141426783479349","55.62330623306232"
Alphalogic Techsys Ltd,ALPHALOGIC,"Software Services","332.152654725","19.790593519278374","9.084948955699165","10.589000950373272","11.302395209580839","9.132809832707409",,"7.832687338501291",,"6.0503992015968056","10.078406101227717","-11.550103638546204","68","3.093812375249501","15.43113875928806"
Anjani Portland Cement Ltd,APCL,"Cement","331.9348332",,"-31.498333885457065",,"-4.155567394778905","-6.978661993608909",,"-8.314772043353688",,"-18.72090060457252",,"0","260.55","2.246878691714345","-8.836782376502004"
Majestic Auto Ltd,MAJESAUT,"Auto Parts","331.52358603000005","66.42751412532476","1.0877638546134116","17.063314562388136","52.97858533419856","2.788329743489328","3.11469925134584","0.7745545742508938","2.101333934795641","8.838416612589223","4.319786090364739","67.05799115079084","12.309999999999999","129.42245295262816","3.97402039449576"
Artificial Electronics Intelligent Material Ltd,AEIM,"Software Services","330.23655665",,"17.839195979899504",,"13.939619828550134","8.99018676796455","-11.67197518009654","10.092395167022037","-12.471059377592619","10.585165859112937","-31.659704091953426","0","20.82","2.8699217294073796","11.77587844254511"
Varvee Global Ltd,VGL,"Textiles","330.144239946","-1.4170767232421384","70.07933509633556","-19.08798260209902","27.42377714411056","24.14615384615386","-34.62158980515806","5.770816158285251","-5.832703999034413","10.172186883088408","3.0732818486076154","33.88794764774008","18.25","15.063610440886158","53.94612476370513"
Robust Hotels Ltd,RHL,"Hotels, Resorts & Cruise Lines","329.8391012","17.453813486641472","2.321661553651397","-27.021606207588224","35.77235772357724","3.753929464674972","-1.246435387470439","1.8310658227003207","-0.45321225946472143","10.537097496959216","1.5999643089758833","17.85134147722626","22.43","34.79290698418795","4.4317840386437695"
Spencer's Retail Ltd,SPENCERS,"Retail - Department Stores","328.723856868","2.2993431105516597",,"-8.54212592600126","2.838676854372963",,,"-16.394271720613276","-12.747901750586198","-11.605317455083325",,"1.2897853609192458","1557.79","1.7622784786274857","-24.726595361134446"
Talbros Engineering Ltd,TALBROSENG,"Auto Parts","328.52595636","11.874970995172259","13.902489483483915","5.16579324766411","11.240205954779498","11.13941720467633","19.46871104492187","6.442541224594153","7.955314458810534","4.51309603760914","13.265626819258387","6.132561579045189","275.3","7.705395119767182","18.05626361403347"
Yash Optics & Lens Ltd,YASHOPTICS,"Pharmaceuticals","328.268028","32.86120978514883","15.956738768718795","20.411605044630427","28.979739507959483","10.307706963894443",,"11.114974501622617",,"16.35311143270623","24.86783380483814","-4.545673593540779",,"12.33441910966341","12.930286375470065"
DJ Mediaprint & Logistics Ltd,DJML,"Logistics","328.13658779499997",,"13.094310210444242",,"21.520368574199793","10.358042264316198",,"7.730802415875737",,"8.14742967992239",,"0","0.9099999999999999","-16.125121241513096","14.12820512820511"
Genus Paper & Boards Ltd,GENUSPAPER,"Paper Products","328.09269944","7.909659349125538","0.5840318127908773","1.2619086371153234","8.087674273427194","4.50164973375583",,"0.274125115193353",,"0.3387204920117353","3.3954476804565688","8.688626719739743","732.49","4.721278120737093","5.112433944284235"
Omnitex Industries (India) Ltd,OMNITEX,"Commodities Trading","327.9198","5.812106503555648","0.8266922390132612","-6.090537904323628","38.56088560885609","0.7178260126474114","-0.9506398508504734","0.7401486218432671","-1.1470182281639147","23.062730627306305","-1.3851766209302805","-133.43981885465362","3.14","-511.070110701107","1.1891215293582156"
Nippon India ETF Nifty PSU Bank BeES,PSUBNKBEES,"Equity","327.73773732",,,,,,,,,,,,,,
Parmeshwar Metal Ltd,PARMESHWAR,"Metals - Copper","327.5484","1.518606303689377","20.3145235892694","0.9512303186563246","2.3378555488647255","15.772139546230921","28.778231810944664","13.982808022922773","15.058491218304226","1.644595353638606","20.031546542553237","0.1484320383035832",,"-0.30105694813445766","62.69984707354378"
Bafna Pharmaceuticals Ltd,BAFNAPH,"Pharmaceuticals","327.30905106","12.38056969196099","5.010564443102963","6.2335467949014305","7.9205921938089","6.087956817980735","10.1772059836712","2.7596754887618227","6.337649855914982","2.7927321668910015","9.293294573720548","3.4886433460235593","82.21","14.899057873485866","6.796404227995683"
Career Point Edutech Ltd,CPEDU,"Education Services","326.70879856199997",,"38.86808156471078",,"46.09807288685365","32.613240418118465",,"33.36608020005359",,"35.642053043312345",,"0","4.58","13.356229727151309","40.1208981001727"
Agribio Spirits Ltd,AGRIBIO,"Agro Products","325.54752866999996","43.09340266273719","6.454989532449406","36.82493711770471","18.67237687366167","5.675833820947921",,"5.766832917705736",,"15.845824411134904","9.086537820971445","39.10688440403869","17.97","-21.07066381156317","6.239041496201052"
Lancer Container Lines Ltd,LANCER,"Logistics","325.355884278","9.6121000725577","-0.07888746140147081","4.5849446807623","4.340950754978392","1.0427396765157846","27.086772234504373","-0.06008171112711667","10.377728193170508","-0.048979134888524255","14.730514514782394","8.204599478538398","0.24","43.322744510838376","1.3965749326952013"
Jinkushal Industries Ltd,JKIPL,"Business Support Services","325.167806",,"26.776956298953262",,"7.412975298722174","14.910268519767929",,"12.666204986149602",,"4.740675462014988",,"0","306.94","-2.915943080791063","29.17367535744326"
Shiv Texchem Ltd,SHIVTEXCHEM,"Specialty Chemicals","324.411808","3.810791623491263","18.307019212478426","1.9513895926606142","4.050689175030935","9.64438275680841",,"4.6894871482518745",,"2.18250098647954","8.792419711337434","-7.389085620061825","2091.3900000000003","-5.262131430826239","20.826222149486718"
Nicco Parks & Resorts Ltd,NICCOPAR,"Hotels, Resorts & Cruise Lines","324.2304","30.238336250690583","22.35616438356163","18.44122140741174","4.121593865534718","20.962776378393496","17.630066891958045","17.344927536231875","13.544489277756512","-3.738189785019847","16.198786916607734","15.504099748066208",,"18.874601863866936","0.189475497373185"
MOS Utility Ltd,MOS,"Online Services","324.162618",,"14.681700728212542",,"3.921663442940063","12.673375033995248",,"9.757239871985135",,"2.014829142488742",,"0","0.11","5.952611218568665","21.1146398934537"
Fratelli Vineyards Ltd,FRATELLI,"Alcoholic Beverages","324.130169664",,"-10.284874104025015",,"-0.5953654188948388","-0.09370720103799571",,"-4.105046948356814",,"-4.9875222816399365",,"0","129.38","-2.4955436720142603","-4.3256015817138564"
Riddhi Steel and Tube Ltd,RSTL,"Metals - Diversified","323.319828","6.179408300384816","12.702136573104346","1.1410821390517047","6.374067116819825","10.137385512073282","7.242080416838592","3.81383647798743","2.0725660710278966","1.9241508859217187","8.703794864561166","1.5654932165937532","395.14","3.228918109356755","20.52401746724892"
ITCONS e-Solutions Ltd,ITCONS,"Employment Services","322.27286265","8.616308761873302","12.73510971786832","5.282243425116458","9.301103520756692","8.886168910648703","27.53377419407348","9.360599078341002","14.457657429676","5.692765808372737","17.378687665464646","-8.387596214511232","0.06","-40.094587493431426","12.77381894959091"
Modi Rubber Ltd,MODIRUBBER,"Tires & Rubber","322.14644418","43.380929771705276","3.0438275461929845","31.203488087477325","35.59475937216241","3.1653154740923513","3.161426814383279","2.7003306123257023","2.844026481247538","26.54040731612401","3.1324426726554497","-32.59148811774749","5.76","-37.51459333246854","3.298809835749058"
