Name,Ticker,"Sub-Sector","Market Cap","Mutual Fund Holding","Domestic Institutional Holding"," MF Holding Change – 6M","Promoter Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","FII Holding Change – 6M","DII Holding Change – 3M","Promoter Holding Change – 6M ","MF Holding Change – 3M","Promoter Holding","Pledged Promoter Holdings","FII Holding Change – 3M","Insider Trades - 1M Cumulative","Insider Trades - 3M Cumulative","Retail Investor Holding","Bulk Deals - 6M Cumulative","Bulk Deals - 1M Cumulative","Insurance Firms Holding","Bulk Deals - 3M Cumulative","Insider Trades - 6M Cumulative","No. of Shareholders"
Delhivery Ltd,DELHIVERY,"Logistics","34201.41535432","33.15890869298466","36.25968007816447","3.2145954903295504","0","48.22244778572449","4.2056910840789286","-3.422483256367663","1.2809842151543833","0","0.41036843621238006","0","0","-0.3563742354626598",,,"3.61408161504978","-0.7862431089171409","0","2.2766603537775203","-0.7862431089171409",,"167299"
Tata Investment Corporation Ltd,TATAINVEST,"Asset Management","33499.1454816","0.13348078841163416","0.5561096035489149","0.026806839908595448","0","2.620434713930718","0.02505825838038378","-0.07246385118490073","0.017723189128096006","0","0.016766578458202924","73.38418773160255","0","0.07649643951089846",,,"14.145973965642971",,,"0.41458043846605813",,,"245759"
Global Health Ltd,MEDANTA,"Hospitals & Diagnostic Centres","33315.15405732","13.914289909376295","14.764976225972251","2.079932681519832","0","10.149626931219585","1.7860761848242017","-1.253531088028291","0.7663295035608808","0","0.7924446493029649","33.00916362401687","0","-0.38215132266153873",,,"3.940304679503004",,,"0.6214269973395105",,,"147390"
Emcure Pharmaceuticals Ltd,EMCURE,"Pharmaceuticals","32874.8274498","4.939813480328638","6.095650937970752","1.3573797604311935","-0.006982780845689263","3.352113078259531","1.726768135559606","0.06268938041538341","-0.0039695941097717125","-0.017139894671345246","0.11363419182649004","77.86726765057358","0.03164731439545029","-0.23638172631784293",,,"3.018904306997474",,,"0.8698496441895079",,,"122189"
KPR Mill Ltd,KPRMILL,"Textiles","32764.58097","17.733778019624708","19.46949978643356","0.20502349230868333","0","6.634927767733329","0.0922724054602817","0.1818611876634666","0.2925749091611216","0","0.3042865418034353","67.5238919412312","0","0.14229610255870195",,,"4.443519574973523",,,"1.288990503607225",,,"123029"
Physicswallah Ltd,PWL,"Education Services","32185.8390875","5.548272830033299","13.459662148989796","5.548272830033299","0","11.561852646744361","9.586708393818832","11.561852646744361","0.7161514743280986","-23.82774777130436","0.7309981055655461","72.29929847352469","0","-0.834341804232448",,,"1.9106479105708043","-0.00020587020462747851","0","0.2623168400098962","0",,"194993"
Dalmia Bharat Ltd,DALBHARAT,"Cement","32013.756858040004","16.6836510035486","20.251193989348376","3.55170482085639","0","7.153074844025664","2.440512185812377","-1.6059926247992102","1.259947747553099","-0.00023577433149313265","1.3702246910450722","55.8371849074336","0","-0.7692648782585829","0","0","6.040082338397523",,,"3.401618949468937",,"0","63680"
ITC Hotels Ltd,ITCHOTELS,"Hotels, Resorts & Cruise Lines","31977.852295768","4.669214027052095","21.4582346937293","1.0838142243015003","-0.0023477611114870456","14.573874013273763","1.2557397719789414","-10.9112671482257","0.3311539168926707","-0.004911615441926642","-0.013456111738284982","39.846828617962935","0","-1.5205401083586807",,,"13.1678687277859","-8.390351184206368","0","11.476654341535287","-0.6192455474490939",,"2325723"
Escorts Kubota Ltd,ESCORTS,"Tractors","31859.5310484","9.816127520758059","11.651763227209583","-0.10689613951313426","0","5.718887599406044","-0.14344049130625436","0.445310155225318","-0.5474636181916921","0","-0.42180503552118154","68.04378375347078","0","0.4718060392953536",,,"8.393273608263534",,,"1.777338147135131",,,"131303"
Procter & Gamble Hygiene and Health Care Ltd,PGHH,"FMCG - Personal Products","31230.4741056","8.646291938667071","15.965368129669026","-0.1551474371992061","0","0.96605018444437","-0.08970221747282459","-0.14750435726411137","-0.07345797704648227","0","-0.16592353297226659","70.63848767939211","0","-0.099933039102995",,,"9.402146642639279",,,"7.052246135146166",,,"53416"
Hexaware Technologies Ltd,HEXT,"IT Services & Consulting","31216.39686204","14.538550408350032","15.04351673335581","4.10164790395317","0","4.198260493319461","3.9125987159153794","-4.110922597307518","3.731502006251908","-0.2451039442675409","3.7244575097798744","74.30065496550866","74.30065496550866","-3.950826543996577",,,"3.1471732739852736",,,"0.33381826772219736",,,"118229"
Schneider Electric Infrastructure Ltd,SCHNEIDER,"Heavy Electrical Equipments","31083.52455","3.2751747581340482","4.073800762082497","0.5661485386476226","0","3.1853460774930045","0.7902514066732502","0.10294640155278012","0.7875885490598264","0","0.6943956424658411","74.999999895443","0","0.16400559697790174",,,"11.436550202927357",,,"0.20482213945072067",,,"106662"
Jubilant Foodworks Ltd,JUBLFOOD,"Restaurants & Cafes","31078.411191034997","30.291995759005292","36.57782128293121","3.0194213733766624","0","17.286681482262807","3.327904029611794","-2.816581222383679","1.6010711300165568","0","1.744560542381759","40.27497434246699","0.5455825093521935","-1.2957819500695038","0","-0.005216374992195139","3.9934865025918196","0.7502138380335267","0","5.451491955992102","0","-0.02418930985631175","329084"
Bandhan Bank Ltd,BANDHANBNK,"Private Banks","30955.710024540003","15.603050891413394","22.329587099285185","6.615351448045558","-0.755601702682803","22.066794314877345","4.510853873539318","-1.3600659527013974","3.5651080364181453","-1.3046504922856244","3.8140200985297668","38.984148861046165","0","-0.24794745423555753",,,"10.399767801347826","0","0","4.8975851611066235","0",,"711284"
CRISIL Ltd,CRISIL,"Stock Exchanges & Ratings","30814.79526329","6.950131024856729","12.609309252587758","0.1008382098420677","0","7.178803199238966","0.43262399351008085","-0.6382673205176479","0.5095787137585379","0","0.3951441717837971","66.63828069395909","0","-0.49412951729520405",,,"7.115856406815822",,,"5.2795639306360345",,,"81755"
UCO Bank,UCOBANK,"Public Banks","30759.538175487","0.2793402707277143","4.398553768307931","0.06725372889208694","0","0.07982846140573187","-0.12838575923571938","-0.04829210509030933","-0.028391740139842803","0","0.029717823459666698","90.95144847677501","0","-0.04731234176525341",,,"3.065564487903989",,,"3.0994897161127666",,,"849084"
Central Bank of India Ltd,CENTRALBK,"Public Banks","30638.99331249","0.3355008255708452","4.815909523889262","0.07562642283535559","0","0.7499131233412158","-0.05621918469814169","-0.12195059820966236","-0.013615726037249587","0","0.04595464143157818","89.27227334634684","0","-0.09416016086350787",,,"3.4201351108942117",,,"3.2629769585884345",,,"714547"
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,"Diversified Financials","30632.137376059996","23.623200850376815","26.095271220568527","3.3414862109490002","0","13.804365936099403","3.576814239826078","-3.583368274516351","2.5440683610901083","-0.04385510333503362","2.5588214628228414","46.37527745475653","0.00702959762018724","-2.6626230574998413",,,"7.877126915263132",,,"1.2516102704594017",,,"47752"
Mindspace Business Parks REIT,MINDSPACE,"Real Estate","30588.070829292","4.614423832046128","8.480000865023623","-0.46811438335182487","0.6887914683833429","12.813454710117522","-0.7180857007753527","-1.4573444624025989","-0.1625294120376335","2.83602796728033","-0.16113357292836472","67.28523393527914","20.603553616257507","-0.5954008213103386",,,"8.860509143200296",,,"3.2490257962993057",,,
Star Health and Allied Insurance Company Ltd,STARHEALTH,"Insurance","30585.214033959997","11.927806983038657","20.305620478784984","-2.0191724534619855","-0.00046322264577725036","15.052721932984008","-0.7855000414009865","1.5504936707760582","-0.654280321556719","-0.044732601447130094","-1.0235868455153874","57.97907878529248","0","0.9814492078718455",,,"2.6196285283155913",,,"5.191112033864136",,,"179067"
Garden Reach Shipbuilders & Engineers Ltd,GRSE,"Shipbuilding","30326.49648","1.4974928416788882","1.685890250715832","-0.24878745024093862","0","3.5078767721209583","-0.30563848732453414","0.2508659822613315","0.041272959005517196","0","0.05977285424959855","74.5","0","0.5515460227669529",,,"16.516033766324465","0.061959634052657364","0","0.13776188979677353","0.061959634052657364",,"407526"
Krishna Institute of Medical Sciences Ltd,KIMS,"Hospitals & Diagnostic Centres","30242.5007073","27.4060868383128","32.495513339635394","0.6825166863604508","0","14.570867741225932","0.3766116886376025","-0.4548899996447471","-0.2178575798928435","0","-0.09092266914740321","34.110484649538044","3.498784740855073","0.24296186023486932",,,"4.093959264423993",,,"4.589732563765633",,,"93333"
LIC Housing Finance Ltd,LICHSGFIN,"Home Financing","30077.44484","17.722325079127298","20.890635799899286","-0.5222812659640823","0","21.38996424045973","-1.252500531757267","1.2172316625550188","-0.917245842748919","0","-0.48458794719877574","45.23890808870984","0","1.031707458963794",,,"9.578634810921658",,,"3.0480095916285954",,,"347941"
Manappuram Finance Ltd,MANAPPURAM,"Consumer Finance","29978.91169533","10.682620713325889","12.958881250366336",,"6.403463250222302","23.42383216524132",,,"1.81846465718092",,"1.5934634086756443","41.65733502277335","0","-5.349620489251546",,,"11.655409684232493",,,"1.0783513992949885",,,"547762"
Angel One Ltd,ANGELONE,"Investment Banking & Brokerage","29639.9603175","16.770972941669594","18.8819755386351","3.867897123229181","-0.07303509333107172","12.80137118443648","4.014394264278014","-0.30477257739813624","0.7610672772852247","-0.11712495911078236","1.0281160909561677","28.79501479059503","0","0.35118312258057394",,,"12.28117400753572","0","0","1.6445324926882499","0",,"359235"
Aditya Birla Sun Life AMC Ltd,ABSLAMC,"Asset Management","29519.62778795","6.443101011437092","11.552165205097728","0.4602647051275923","-0.007454218532203072","5.750300780422658","1.2477270480836484","-0.4335907751307788","0.7620547939393756","-0.034807277067613995","0.6219666204783802","74.81614184338295","0","-0.2991634392960405",,,"5.891508276742414",,,"3.023113108615187",,,"244638"
Anand Rathi Wealth Ltd,ANANDRATHI,"Asset Management","29337.001436579998","8.766594097558928","9.100391837528006","0.693393885669435","0","5.7767952000944724","0.36265442155019123","0.22024645102083884","-0.3592564711081341","0.39749154409010856","-0.3570811082941123","43.114079326351565","4.925281587225653","-0.883258733003653",,,"17.64993387065678","-1.869336483265112","-0.6128849847135592","0.2117461545764635","-0.6128849847135592",,"64931"
Himadri Speciality Chemical Ltd,HSCL,"Commodity Chemicals","29334.048565859997","1.135396766362569","3.2083879767463928","-0.012922146999119644","-0.0023566213045924655","5.977290685202748","-0.010995152478684211","0.2329130677454332","0.11297342393326248","0.9218284033298545","0.06294388822984476","52.49503757964663","0","0.2269025184153559",,,"15.757870145410942","0.02831207629701954","0.2430221141375069","1.8552684295115969","0.02831207629701954",,"408408"
SJVN Ltd,SJVN,"Renewable Energy","28915.43289765","0.8646979419226347","3.749597458345905","-0.6149024548079659","0","2.7540063077206054","-0.5743491962020641","0.20522537793588702","-0.23762213001343024","0","-0.2833701886256704","81.84540378748875","0","0.05836968335124482",,,"9.146838600818425",,,"2.8824120585368673",,,"1402728"
Exide Industries Ltd,EXIDEIND,"Batteries","28861.75","8.91366611764706","19.13044894117647","-0.8514610588235278","0","10.297661882352942","0.6697607058823536","-0.5831137647058817","0.41946894117647204","0","0.4729580000000002","45.9946665882353","0","-0.6184104705882341",,,"17.076934235294118",,,"10.05332011764706",,,"1203117"
Go Digit General Insurance Ltd,GODIGIT,"Insurance","28761.16485441","8.283459195967508","14.626628851490922","1.282494056189024","-0.016736289873719556","8.013906182233738","0.5005661916135189","-0.45738988755194754","0.2887886961475967","-0.08477952790991594","0.26408782634566386","73.00826711196412","0","-0.2447020957874475",,,"1.34104175172467",,,"0.1412402778386471",,,"59152"
Nippon India Silver ETF,SILVERBEES,"Silver","28516.761711659998",,,,,,,,,,,,,,,,,,,,,,
Metro Brands Ltd,METROBRAND,"Footwear","28422.709883040003","7.196735555866384","7.5781413314878865","0.1677792103351763","-0.029513050634236038","3.7711186989146794","0.2218443473591556","-0.11413445081614171","0.0638818498213718","-0.05708399972822065","0.05452803301729947","71.80109600137646","0","-0.04481849814381844",,,"1.7194775598451668",,,"0.2526010786450873",,,"59425"
Aditya Infotech Ltd,CPPLUS,"Electronic Equipments","28288.8304194","13.078355332163127","14.748503889078535","4.098785442295123","-2.1647839185852575","5.7220022356221","4.68973875269837","1.2846908544127684","4.550388220731923","-2.37678572720462","3.7080135739981124","74.74193128642058","0","1.360034332924326",,,"1.8023739673049353","-4.300269556506693","0","0.6187613374085099","0",,"36773"
Dr. Lal PathLabs Ltd,LALPATHLAB,"Hospitals & Diagnostic Centres","27875.719034640002","18.62211708130261","21.381720464119784","2.7268321704736564","-0.0012703886004956644","17.18155504979797","2.895212891680057","-4.681088340854021","2.176120283350965","-0.0012703886004956644","1.78048997572008","53.21372645236174","0","-3.10644976210947","-0.025768097767081877","0.023130277173933525","5.1955626277267015",,,"2.334362766331919",,"0.019438524634044264","114527"
Karur Vysya Bank Ltd,KARURVYSYA,"Private Banks","27699.247405445","30.997026327788284","39.26431475546898","-1.1644009852811976","-0.002122665973530502","19.254659392610733","-0.7075873936090886","3.4485518551673913","-0.9381839057768673","-0.03729234447805174","-1.2412584866360987","2.0657981800888834","0.07958940767346032","2.3854324549923476",,,"20.892432518788965",,,"6.9532624944762755",,,"272726"
PNB Housing Finance Ltd,PNBHOUSING,"Home Financing","27643.379031840002","31.110341694738803","44.06582535320783","2.220115925077632","-0.0044142581005850445","16.601666113617732","3.3773478692642342","-2.0116057272775727","1.0397986041370118","-0.0044142581005850445","1.1023895185180166","28.037353029218874","0","-0.6222897837552068",,,"7.616312470097341","0","0","7.870539709720811","0",,"192512"
ITI Ltd,ITI,"Telecom Equipments","27537.5662562","0.06044397476938425","0.06751463592326026","0.012903333457073354","0","0.005711262155005807","0.01312662842594578","-0.0026213790764369922","0.010560086439538846","0","0.010517816182640666","90.020408713565","0","0.002089106185520209",,,"1.7960581265551903",,,"0.0029739774110052785",,,"162249"
Timken India Ltd,TIMKEN,"Industrial Machinery","27501.47352508","25.877522745862752","30.6336636827735","1.5387257116026412","0","6.964166666245672","0.9066690752864872","-0.41767387363897956","0.47723882191370137","0","0.5198319344220828","51.05109586130497","0","0.020464316775125724",,,"7.451740679389792",,,"3.9685060373390493",,,"71023"
TVS Holdings Ltd,TVSHLTD,"Auto Parts","27452.9419176","7.533645536816142","9.825478358553317","-0.5180084088140315","0","3.2909182356911573","-0.045793556616750664","0.2884227957705243","-0.03372363052305438","0","-0.16075935552723486","74.452948640438","12.615138791299213","0.16660155562664203",,,"8.153279560049711",,,"1.7965556128023068",,,"30722"
Tata Technologies Ltd,TATATECH,"IT Services & Consulting","27386.16567435","1.4379030403866309","3.4425610559607787","0.5411599233999539","-0.03205762054331274","5.774697081184586","0.5686498582989112","0.5255663188188633","0.5092214092808525","-0.03638038724111681","0.5265814659866559","55.181316981413445","0","0.2596171687973534",,,"25.539653533239935",,,"1.7797596148992032",,,"1299834"
ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA,"Auto Parts","27332.288544","24.951759802408148","26.21218390281018","0.2700976571396758","0","5.783393393697374","-0.042124500410807286","-0.009848381322576039","-0.4698384359336458","0","-0.7818549795271785","60.00000316329165","0","0.4154719968552669",,,"5.925525359476462","0.00003163291645380539","0","0.8603257009432513","0",,"31657"
Inventurus Knowledge Solutions Ltd,IKS,"Health Care Equipment & Supplies","27298.16390104","3.1824721488050467","6.404095526387085","0.918173920199254","0","8.18748636551012","1.5124317901030198","1.1695057733360255","0.3418704903603249","0","0.11474580356709474","63.722695692745276","0","0.6287148912377374","0","0","5.611082208960203",,,"0.3579441001025108",,"-0.057949623693762026","60385"
Nuvama Wealth Management Ltd,NUVAMA,"Diversified Financials","26893.35432344","6.609544604257382","8.29710144191122","0.4176287873472848","-0.07006810220553916","16.944942113285997","0.6997079012164873","0.6421325442529522","-0.07148032844343888","-0.5163873878987388","-0.20037664318982973","54.12871129015501","33.995476625158574","0.556359701588967",,,"8.636371309438633",,,"0.836808580029765",,,"122511"
New India Assurance Company Ltd,NIACL,"Insurance","26878.88","0.09827560679611651","11.168654247572816","0.025972390776699036","0","1.0015140169902914","-0.012144781553397266","-0.004855582524271762","0.014259223300971513","0","0.013882524271844665","85.43689320388349","0","0.004555279126213674",,,"1.8255675970873786",,,"10.80343307038835",,,"155586"
Honeywell Automation India Ltd,HONAUT,"Electronic Equipments","26683.716414","10.024324994687001","11.291900727962819","-0.4770331989183312","0","3.7361888896290827","-0.6939302199406132","0.7281664030054547","-0.24477683313157605","0","-0.2383299800271974","74.99999717243286","0","0.2748960784244976",,,"8.009841743328609","-0.00002262053720825108","0","1.2647934071991895","0",,"34974"
Brookfield India Real Estate Trust,BIRET,"Real Estate","26569.465901904","25.20794451522656","44.16290803782826",,"-2.0810494006004276","15.674227573982066",,,"3.02569085759702",,"3.041937417622048","19.373891242213947","17.435729079326446","0.1665800435713738",,,"7.070237089656299","-2.052508227823708","0","12.551741929599777","0",,
Motherson Sumi Wiring India Ltd,MSUMI,"Cables","26340.961058856","15.09292559534524","17.416383099209682","0.4075705368536884","0","9.742082330747918","0.8339888077931086","-0.528932966419454","0.24735659405294896","0","0.034550163069848594","61.726635087270246","0","-0.4022679444506263",,,"7.914530551659918",,,"2.057289034007385",,,"857987"
Wockhardt Ltd,WOCKPHARMA,"Pharmaceuticals","26192.11272111","8.117056397960939","10.961053760073817","0.22547855829286245","0","7.087640020363073","-0.045766513215784954","-0.00918505801962688","0.41491476429242624","0","0.3599631930570144","49.08473343106153","9.237658708340584","0.093336190250497",,,"18.8663547226082","0","0","0.057319685356652474","0",,"139016"
PTC Industries Ltd,PTCIL,"Iron & Steel","26114.0218482","6.758870689700597","9.201524037039999","0.5144958092437726","0","3.958553011899444","0.6906038806024455","0.5470961141130797","0.7586968700252363","-0.03356988732478072","0.5828295108456878","59.71927121932368","0","0.0983688630932602",,,"8.870072727459487",,,"0.05804883479120195",,,"23581"
Tata Elxsi Ltd,TATAELXSI,"Software Services","26009.64719064","1.16956628332844","11.388136026439803","-0.513206024499061","-0.0010246719829112294","11.085745929682965","1.008187460188001","-1.4409243888910197","-0.9017698345692313","-0.0029035964566119787","-1.2708180356697292","43.90108378643531","0","2.520788250500182",,,"28.340534599570894",,,"8.98737738572694",,,"566988"
Mangalore Refinery and Petrochemicals Ltd,MRPL,"Oil & Gas - Refining & Marketing","25961.245683701","0.28136365634357624","0.34215075798834704","-0.9156351819136299","0","3.4067808778346533","-1.1059022894662216","2.1934282680376422","-0.710424893786172","0","-0.5274677879111631","88.58317347781647","0","1.3615624016836798",,,"5.119042771076862",,,"0.05939676631418761",,,"466296"
Shyam Metalics and Energy Ltd,SHYAMMETL,"Iron & Steel","25674.69514512","1.6300644126057515","9.17142372855598","0.40394458313576975","0","3.093903797500316","0.5292824821393634","-0.5533388552398568","0.30047161976888326","0","0.17190549729199112","74.58652201904023","0","-0.11986808255810155","0","0","3.042022939603385",,,"7.083745114535531",,"0.02081063258133771","101423"
Gujarat Energy Ltd,GUJGASLTD,"Gas Distribution","25649.4160575","7.857955980992609","14.76257347532404","0.21641696269248545","0","3.9747287194161887","-0.20527429849462386","0.27118169366534683","-0.29456581760233824","0","-0.18709957525901455","60.89331104219428","0","0.1547946377063445",,,"4.9435068523099455",,,"6.9045961401610745",,,"173919"
Central Depository Services (India) Ltd,CDSL,"Stock Exchanges & Ratings","25594.14","6.631566507177034","14.41871100478469","0.4084555023923446","0","11.362640669856459","0.240726315789475","-0.18097559808612473","-0.6981746411483254","0","-0.7526937799043063","15","0","-1.0326851674641144",,,"50.52362105263158",,,"7.665064593301435",,,"1514807"
IRB Infrastructure Developers Ltd,IRB,"Construction & Engineering","25520.814","4.608974366616989","10.019227968206657",,"0.3716674946183183","43.84550168902136",,,"0.04628301043219096",,"0.06590690511674069","30.79153800298063","0.011508527901970525","0.5267365623447589","0","0.3018910415631727","12.317155323729095",,,"5.408273687696639",,"0.34328862394436166","1531354"
AWL Agri Business Ltd,AWL,"FMCG - Foods","25452.478678543","8.166081644469326","8.372891004080198","-0.20766018534251351","0","21.861254152137096","-0.45478097256205885","7.749175343238029","-0.9079116909830169","-6.999999973070267","-0.8478249128368169","56.93543397215498","0","0.7145965136511592",,,"10.329042925193033",,,"0.16461200421161046",,,"941828"
ACC Ltd,ACC,"Cement","25381.326467079998","8.008688001379518","21.60941714135319","-1.4779261147227007","0","5.933119649334258","-0.9440102441878615","0.8851180710802522","0.22723266380425144","0","0.16703209524918616","56.69017445554867","0","-0.05917121226693567",,,"10.713914606657854",,,"13.476374060577262",,,"235988"
Force Motors Ltd,FORCEMOT,"Four Wheelers","25144.2607746","0.9828128797074618","1.7610001986906452","0.26449079412658916","0","10.929070778950813","0.28038300999175614","0.6583657793082729","-0.03666441969657286","0","0.03572333337026845","61.62860908503489","0","0.4713400507670542","0.0009866227614478218","0.0009866227614478218","19.535737829135456",,,"0.17297014889351775",,"0.0009866227614478218","78750"
NBCC (India) Ltd,NBCC,"Construction & Engineering","25112.7","5.836609925925925","10.746362","-0.0629016296296303","0","4.9924524814814815","-0.21256551851851846","-0.3414586296296296","-1.5040532962962967","0","-1.4600414444444452","61.754394037037045","0","-0.1996322222222222",,,"18.447257185185183",,,"4.858655925925926",,,"1277277"
Gillette India Ltd,GILLETTE,"FMCG - Personal Products","25040.11000365","5.173220113893978","9.249313883654665","0.14196007962751978","0","4.361219997399434","0.09834827860744255","-0.6503286444279315","0.36704681144213325","0","0.3337065393794987","74.99659431453226","0","-0.41690377572136406",,,"6.201625111166208",,,"4.034031751269295",,,"62885"
Aegis Logistics Ltd,AEGISLOG,"Oil & Gas - Storage & Transportation","24919.245","3.3551538461538457","3.6694991452991452","-2.5697974358974363","0","19.560960113960114","-2.593011396011396","2.684298005698004","-1.7406433048433048","0","-1.7263193732193733","58.09819800569801","0","1.6945891737891756","0","0.002549530686948967","8.677652136752137",,,"0.02354188034188034",,"0.006496033272087624","78190"
Deepak Nitrite Ltd,DEEPAKNTR,"Commodity Chemicals","24878.0906784","11.01333388409457","23.469318350340178","-0.08163246393194079","0","6.189407419987066","0.7698845867070325","-0.018205474280758693","0.2676712809710011","0.047077181892291264","-0.07017513452171009","49.32839498754193","0","0.1355758319077296","0","0.011290898631697785","17.032715034192982",,,"10.650259641912376",,"0.05836808052399096","396798"
Amber Enterprises India Ltd,AMBER,"Home Electronics & Appliances","24828.17474665","21.659388854753598","27.9220532519815","6.069645072422967","-0.021298691340774667","23.9577994415553","7.7227937692920925","-6.644060494940085","4.064066843344776","-0.046399217004108095","3.0784915613863255","38.17164159913198","0","-3.019602097997055",,,"6.5851583558119025","0.7148105817297592","0","3.212402526995951","0.7148105817297592",,"116560"
Sai Life Sciences Ltd,SAILIFE,"Biotechnology","24208.74372695","27.80314381531855","31.54272528910932","1.6378323532289087","-0.08978954577150233","21.166998365854887","1.6285635390232045","-1.3291284024927705","0.1332242426352046","-0.3349481445953373","0.22996400651604887","34.60899995511363","0","-0.23669747803970154",,,"4.121407861924744",,,"3.070155594197682",,,"117527"
Kirloskar Oil Engines Ltd,KIRLOSENG,"Industrial Machinery","24178.13848664","24.868965130375745","26.68729780993786","-0.657918409735128","-0.007855574857494219","10.792586935444866","-1.2988764921612663","2.453059825952277","-1.5172471482499112","-0.04873629784509603","-1.2306605155978119","41.074358763193324","0","2.341412710992609","0","0","13.620142910931774",,,"1.1736910318492446",,"-0.023381444716910733","106666"
Tenneco Clean Air India Ltd,TENNIND,"Auto Parts","24123.42954893","7.639881515734759","12.573234940363335",,"0","8.943264032396641",,,"0.5686601824659903",,"-0.27481272505442966","74.78638812054903","0","0.5316033432140586",,,"2.0605852847819817",,,"1.3564079663976036",,,"136462"
CESC Ltd,CESC,"Power Generation","23946.42981795","18.09631337355647","26.231830473164674","0.6790044343400155","0","11.607693376201823","0.5814737433453452","0.5244183064644865","0.6159105404908587","0","0.6904462254789436","52.11119261313033","0","-0.2691420175991688",,,"7.206109825488488",,,"8.116478578961663",,,"347619"
Apollo Tyres Ltd,APOLLOTYRE,"Tires & Rubber","23778.73234506","17.829481079059832","27.55818049120021","0.16232175475298405","0","12.15203134022729","-0.3679112768948727","0.25667478694009205","-0.3393066903099893","-0.01999682110377421","0.1168863004653744","36.93389034882653","0.0037789268227605504","-0.10605589619134292",,,"7.05050122850864",,,"9.185386412571964",,,"408704"
Great Eastern Shipping Company Ltd,GESHIP,"Oil & Gas - Storage & Transportation","23776.44299294","14.723726277641678","15.249995060138517","-0.26804273288028746","0","28.444652618678884","-0.5927693694210223","3.5660602650773434","-0.9458393586743661","0","-0.8602895731743239","30.074316600019806","0","2.7350834552211865",,,"14.907803622991425","0","0","0.37051027441807854","0",,"156718"
Nexus Select Trust,NXST,"Real Estate","23729.445","16.38053478547855","23.433057491749175","0.9190015841584156","0","11.637887788778878","1.1534260066006574","-1.0809794059405942","0.9009185478547863","0","0.5800211221122122","22.296554521452144","7.2286274587458745","-0.7212422442244222",,,"16.02441623762376",,,"5.807252607260726",,,
Acutaas Chemicals Ltd,ACUTAAS,"Biotechnology","23583.79540332","13.860389014822589","19.600228515251082","-1.9475447942973112","0","19.48452715720691","-2.985216056744136","2.639087321074708","-2.102780513988801","-0.0008777225715306258","-1.2506827498956223","32.66281852104091","0","2.818849850378257","0","0","14.811262755138497",,,"3.2508483272038218",,"-0.010932109256306072","112939"
Piramal Pharma Ltd,PPLPHARMA,"Pharmaceuticals","23361.86061635","14.12233545891842","15.612367572034877","1.0092046546644386","0","30.178959965886882","0.717693618271257","-0.09385320707579226","-0.07375906558544365","0","0.09176390565996151","34.85614623358545","0","0.5168574508357615",,,"10.438258807255195",,,"1.2359326772195647",,,"450661"
Nippon India ETF Nifty IT,ITBEES,"Equity","23187.2674338",,,,,,,,,,,,,,,,,,,,,,
Bharat 22 ETF,ICICIB22,"Equity","23032.21960039",,,,,,,,,,,,,,,,,,,,,,
Sumitomo Chemical India Ltd,SUMICHEM,"Commodity Chemicals","22998.1397862","6.883224782270804","8.982471804587348","0.3227358031562959","0","3.40491439157561","0.5157157147386702","-0.24603756206383753","0.3291373403618536","0","0.351238300471028","75","0","0.030944669834863436",,,"6.2670183763725476",,,"0.9771062133244388",,,"111892"
MTAR Technologies Ltd,MTARTECH,"Industrial Machinery","22937.4270087","23.48935653923357","27.665764476517257","3.677571655617921","-0.15043763098151075","17.30704091611621","2.8584677865190073","8.103511519382685","-2.2974655287191545","-0.9631922609114056","-1.3137040736334882","30.444835888747672","2.721102501005296","5.0624210185369485","0","0","20.64712759022056","0.8676285715242442","0.08626252540223955","1.7108159858172367","0.08626252540223955","0.20806518526205375","209273"
KIOCL Ltd,KIOCL,"Iron & Steel","22887.90627536","0.0000027971977528116214","0.033846257350064905","-0.0000684490744217432","0","0.043144965385632145","-0.00004623603344353078","0.03595764803030482","-0.0000024681156642406","0","0","99.03357327717596","0","0.03747043839144306",,,"0.7398288591486143",,,"0.033454320582582714",,,"39787"
R R Kabel Ltd,RRKABEL,"Cables","22195.8243012","11.432457686299177","13.333130867502868","0.2207015943444688","-0.008887615551046224","9.105750423023176","-0.5367653653479554","0.9225310199822605","-0.609177381717144","-0.11580901884279626","-0.3490438913801981","61.647040079967816","0","0.7048625256898138",,,"4.600546189153216",,,"0.9625773741074759",,,"130587"
Aegis Vopak Terminals Ltd,AEGISVOPAK,"Oil & Gas - Storage & Transportation","22121.050077885","1.5910613190639773","4.894001040471891","-0.2137417140394655","0","5.891830907376221","-0.14215388977595378","-0.1788691537503322","-0.08228574037358882","0","-0.17523943272816944","86.93441841050098","0","-0.13527378277541935","0","0","1.1185038082905345",,,"0.003749487285095924",,"0.002245049015401747","48956"
Netweb Technologies India Ltd,NETWEB,"IT Services & Consulting","21874.903724789998","4.070100172834234","4.679448282736736","0.773958062996297","-4.010423109384291","9.291129557323394","1.1138329570541186","-1.5260082945881468","1.3749307518242833","-4.010423109384291","1.070333237238592","66.98468882189637","0","-0.25754062350168283",,,"16.152634407098038","-3.6869450820198195","0","0.3056882682149585","0.012413980277569014",,"243292"
