Name,Ticker,"Sub-Sector","Market Cap","EV / Free Cash Flow","Enterprise Value","Price / CFO","PB Premium vs Sub-sector","Dividend Yield vs Sub-sector","Price / Sales","Sector PB","Sector Dividend Yield","Sector PE","TTM PE Ratio"
Ugar Sugar Works Ltd,UGARSUGAR,"Sugar","472.1625",,"1064.2124999999999","22.15685124354763","31.654520844506816","-0.1414886107051617","0.31650947190604517","8.190568262110702","1.6836677726443445","30.846384996929732","34.641415994130746"
OCCL Ltd,OCCLLTD,"Commodity Chemicals","471.63224332","9.248714091905267","523.29224332","6.758845562052164","-90.17945097693676","1.096001228720289","1.5273064874352331","3.3971619560814212","2.147340135276208","23.8500931581181","12.72618033783056"
Emrock Corporation Ltd,EMROCK,"Construction & Engineering","471.436",,"472.256",,"1416.2406376369931",,"175.90895522388058","6.806753889542422","0.5875072100804868","40.633213495947615","413.54035087719313"
Wim Plast Ltd,WIMPLAST,"Plastic Products","469.5114264","3.357604217545322","161.1314264","8.172522652741515","-85.59578804370531","1.5781813802587272","1.1962988926542157","3.3971619560814212","2.147340135276208","23.8500931581181","7.830410713809207"
PREVEST DENPRO LTD,PREVEST,"Health Care Equipment & Supplies","468.95721","31.389666147859923","403.35721","31.64353643724696","-51.92385224437588","0.17169445025609292","6.794511880614313","6.347180737078195","0.48032722824004936","43.622095468751965","23.67275164058556"
Kotyark Industries Ltd,KOTYARK,"Oil & Gas - Refining & Marketing","468.83048076000006","32.51243077797944","537.4304807600001","15.16269342690815","94.1314134169498","0.39732282969874066","1.4887288224310937","1.563059186252215","1.202929143117296","12.83380464070356","51.91921160132917"
Sil Investments Ltd,SILINV,"Diversified Financials","468.2840327","51.86470958144797","458.48403270000006","47.445190749746715","-94.94339865315021","0.16972979071015065","7.246735263076447","2.291066253952224","1.0648908826242334","15.782900266071515","12.381915195663673"
Pune E - Stock Broking Ltd,PESB,"Investment Banking & Brokerage","468.27300834",,"367.9230083399999",,"-35.743268275877526","0.16626002850008348","6.953861127710127","2.291066253952224","1.0648908826242334","15.782900266071515",
Nahar Industrial Enterprises Ltd,NAHARINDUS,"Textiles","467.614003163",,"1066.2240031630001","6.021298006219419","-83.29886118139969",,"0.29630329191146654","5.599852449734864","0.6843999547954118","24.52159967199169","10.989753305828435"
Donear Industries Ltd,DONEAR,"Textiles","466.492",,"846.202",,"-29.69768539075094","-0.32738902810046255","0.5065169710525744","5.599852449734864","0.6843999547954118","24.52159967199169","11.688599348534186"
Emami Realty Ltd,EMAMIREAL,"Real Estate","466.32771321800004",,"2340.847713218",,"-184.8000229394166",,"3.4501902428085236","3.4004118686297864","0.9697276054688574","37.252414014016885","-2.294016692335695"
DIC India Ltd,DICIND,"Specialty Chemicals","466.154346945","12.908795256047103","405.594346945","10.89654854943899","-75.6626828765013","0.2515214691108502","0.5191779956396806","3.3971619560814212","2.147340135276208","23.8500931581181","24.495761794272205"
Qualitek Labs Ltd,QLL,"Labs & Life Sciences Services","465.906459535",,"517.0064595350001","44.3720437652381","-50.98058831727889",,"6.585250311448763","6.347180737078195","0.48032722824004936","43.622095468751965",
Captain Technocast Ltd,CTCL,"Industrial Machinery","465.330804","111.49545118483414","470.510804","47.193793509127794","5.474043428837738",,"3.496887382580597","6.806753889542422","0.5875072100804868","40.633213495947615",
Birla Cable Ltd,BIRLACABLE,"Telecom Equipments","465.12","6.635010630758328","561.72","4.143238909673971","-72.34547231977213","1.0912391960583088","0.6969760541852729","8.560593958157467","1.1816713015722953","31.760915159046945","61.19999999999915"
Sheetal Cool Products Ltd,SCPL,"Packaged Foods & Meats","464.94","26.719758064516128","530.12","12.209558823529413","-13.117613465117923",,"1.443554396423249","8.190568262110702","1.6836677726443445","30.846384996929732","29.614012738853546"
Captain Polyplast Ltd,CPL,"Industrial Machinery","464.76079517","126.02656958513191","525.5307951699999","51.92858046592179","-70.8425562925245",,"1.5172394723491773","6.806753889542422","0.5875072100804868","40.633213495947615","20.10211051773356"
Keltech Energies Ltd,KELENRG,"Commodity Chemicals","464.35",,"455.74000000000007",,"-69.24895600802836","-0.46034525525228054","0.936718308722666","3.3971619560814212","2.147340135276208","23.8500931581181","17.134686346863454"
Pansari Developers Ltd,PANSARI,"Real Estate","463.910412",,"562.6704119999999",,"1.629702224524118",,"10.345905709188228","3.4004118686297864","0.9697276054688574","37.252414014016885","27.25678096357228"
Universus Photo Imagings Ltd,UNIVPHOTO,"Health Care Equipment & Supplies","463.69814543999996","0.46961638029236585","86.73814543999998","2.5104117018028256","-94.25954100838861",,"3.797691608845209","6.347180737078195","0.48032722824004936","43.622095468751965","-5.274691678307361"
Pajson Agro India Ltd,PAJSON,"FMCG - Foods","463.09662275","60.895183344072166","472.54662275","28.710267994420335","-35.73889575328514",,"1.8024934717032537","8.190568262110702","1.6836677726443445","30.846384996929732",
Aries Agro Ltd (CN),ARIES,"Fertilizers & Agro Chemicals","461.39394771999997","6.580318137987904","478.7839477199999","4.383374004560136","-39.57696598645927","-0.4251324793423114","0.570164165589511","3.3971619560814212","2.147340135276208","23.8500931581181","10.58000338729647"
Vikram Thermo (India) Ltd,VIKRAMTH,"Pharmaceuticals","460.49002725",,"466.37002725","19.479273572335025","-33.82720285191979","0.07999940749077172","3.565820251277683","6.347180737078195","0.48032722824004936","43.622095468751965","13.512031316021126"
Mirae Asset NYSE FANG+ ETF,MAFANG,"Equity","459.73124442",,"459.73124442",,,,,,"0",,
