Name,Ticker,"Sub-Sector","Market Cap","PB Premium vs Sector","PB Ratio","Dividend Yield vs Sector","PS Ratio","PS Premium vs Sector","EV/EBITDA Ratio","PE Ratio","Forward PS Ratio","Forward PE Ratio","Dividend Yield","PE Premium vs Sector","EV / EBIT Ratio","PS Premium vs Sub-sector","EV / Revenue Ratio","PE Premium vs Sub-sector","EV / Invested Capital","Price / Free Cash Flow"
BIOPOL CHEMICALS LIMITED,BIOPOL,"Specialty Chemicals","131.82588","186.5931216166572","9.736032496307239",,"1.6200796362295686","-24.856707289940715","10.11373391812865","14.69630769230768",,,,"-38.380501933992036","10.188209131075107","-60.09916440343449","1.7003303428782106","-67.48741163689385","6.5200697455230925",
Achyut Healthcare Ltd,ACHYUT,"Pharmaceuticals","130.815494","-34.15330479595699","4.179408753993609",,"32.95100604534005","446.29300279697276","180.29929722222226","242.2509148148149",,,,"455.33993085762626","185.45070571428576","516.1719532034849","32.69911687657431","567.1188338147851","4.147459872204473",
Somi Conveyor Beltings Ltd,SOMICONVEY,"Industrial Machinery","130.601046072","-74.93208869390426","1.706311027854716",,"1.2877247690001972","-65.2968604774285","13.757874276343072","26.016144635856577",,,,"-35.97320419057875","16.005597157017544","-79.11688934899574","1.4392727871425752","-56.734213673246174","1.4901086777460184",
Vibrant Global Capital Ltd,VGCL,"Diversified Financials","130.38880695999998","-62.23751260609375","0.8651636053347487",,"0.6964841993483253","-64.01923450488474","7.205554381842456","7.455048997141224",,,,"-52.76502498614063","8.103543891891892","-66.81768681474746","0.8648512737567435","-66.85403475613708","0.8781256479010737","2.777184386794462"
Nephro Care India Ltd,NEPHROCARE,"Hospitals & Diagnostic Centres","130.160128","-61.662436880483035","2.433354421387175",,"2.7310140159462857","-54.7226617178535","14.777345209176781","35.660309041095864",,,,"-18.2517284924091","22.121237979797964","-63.022992137642035","2.297526814939152","-50.81124096564089","2.047114002617312",
Apollo Techno Industries Ltd,ATIL,"Construction & Engineering","130.072878","-24.319268883435583","5.151401108910891",,"1.302421928507059","-64.90078393278914","8.668431454643049","9.46673056768559",,,,"-76.7019889563258","9.154925056689342","-30.00159880928215","1.617030920196255","-71.58726426122998","2.8356958384547846","8.765018733153639"
Kanoria Energy & Infrastructure Ltd,KEIL,"Building Products - Others","130.069385","-81.13821790529173","1.2838750863685717","-0.2596398952623226","0.431908965631745","-88.36040320401285","11.10362969043154","36.43400140056059",,,"0.32786731481816417","-10.334432682282971","13.636485311059937","-63.65893832757361","0.7860846256018597","-46.67225206588706","1.1111447312837361","6.310984230955848"
Rockingdeals Circular Economy Ltd,ROCKINGDCE,"Technology Hardware","130.03732","-44.71574946195986","3.219542461005199",,"2.3409058505850586","-16.92846391004496","12.959973484848497","24.30604112149537",,,,"12.46579838111239","17.085807740324615","1494.1114879949164","2.4636781278127815","106.67421133814145","2.858340016708438",
Sampann Utpadan India Ltd,SAMPANN,"Commodity Chemicals","130.02984","112.29073933419018","7.211860232945086",,"0.9055002785515321","-58.00066184487473","13.72681951219513","19.178442477876136",,,,"-19.58755737040728","21.521973231357574","-88.08499830771139","1.5676869080779945","-69.74352216325433","1.9759487404546652",
ResGen Ltd,RESGEN,"Oil & Gas - Refining & Marketing","130.024025","44.44453134554218","2.257753516235457",,"1.9954577194597913","155.787341686962","8.605830634715026","16.314181304893356",,,,"27.118822217002354","11.203543423271503","156.40632492109464","2.039196209330878","22.658893049582588","2.134865440231362","22.00068104906937"
Anka India Ltd,ANKIN,"IT Services & Consulting","129.99014717","52.88498991649464","8.903434737671233",,"203.109604953125","7107.734080318987","381.4710210882352","565.1745529130435",,,,"2515.103257677001","393.0307489999999","7384.024178183837","202.65647995312497","2931.229476366224","8.859299670081967",
Apollo Finvest (India) Ltd,APOLLOFI,"Diversified Financials","129.729050115","-15.900972214637223","1.926764445492351",,"5.591769401508621","188.87395252712778","13.49195133761062","18.692946702449568",,,,"18.437970127922416","14.659524049519232","166.40639330250642","6.571510780818967","-16.889109388500238","1.5635222040303558",
Aztec Fluids & Machinery Ltd,AZTEC,"Industrial Machinery","129.608","-62.00900233712999","2.5859537110933752","-0.06284823841207121","1.4197392923649907","-61.73917599886466","11.163919129082418","17.143915343915324",,,"0.5246589716684156","-57.8081232841082","12.302313624678654","-76.9760018198174","1.5726585606309562","-71.48905080072888","2.2338260463668895",
Rappid Valves (India) Ltd,RAPPID,"Industrial Machinery","129.5400008","-57.942324710505574","2.8627624486187844",,"2.4754443111026183","-33.28878081979575","12.668639132149902","21.447020000000006",,,,"-47.218006761540195","13.724359059829059","-59.85556952570576","2.454806053888783","-64.332832644745","2.3939619977636974",
Rudrabhishek Enterprises Ltd,REPL,"Real Estate","129.285915","-74.72366482056685","0.8594995013960908",,"1.183286792970895","-84.76456734005495","5.9303730125523","9.555499999999993",,,,"-74.34931331858233","6.319033214444938","-84.76456734005495","1.297235172981878","-74.34931331858233","0.8499904947526236",
Premco Global Ltd,PREMCO,"Apparel & Accessories","129.234204","-78.4578134065522","1.2063306636796416","-0.17295640537717893","1.2848896798568306","-42.25368893058874","7.7190453891432345","21.611070903010067",,,"0.5114435494182329","-11.869245106003419","12.230487461139907","-61.17906055398445","1.1734361105587592","-52.16818166774753","1.0036071768707482",
Smruthi Organics Ltd,SMRUTHIORG,"Pharmaceuticals","128.9996883","-71.62650435336927","1.8009170501186655",,"1.2635878959741405","-79.05104247682772","11.440132937007874","37.609238571428534",,,,"-13.783970789827489","22.88026587401574","-76.37136114037476","1.4231529856009406","3.569604249432828","1.6429909340721478",
Focus Business Solution Ltd,FOCUS,"Business Support Services","128.9820948","159.22208585906208","17.644609411764705","-0.5517867869694799","5.3832259933222035","45.073580337232265","80.43445528662417","174.30012810810805",,,"0.03572042311100688","328.9597428111147","125.03177702970292","10.155008640914465","5.2705381803005","451.8783285868096","16.95061675167785","201.534523125"
